type,vertex_count,dimension,new_fp,new_energy,half_fp,half_energy,zero_fp,zero_energy
GRID,50,3,0,0.060408163265306125,6,0.035918367346938776,0,0.05551020408163265
GRID,100,3,2,0.033535353535353536,1,0.037575757575757575,0,0.03232323232323232
GRID,150,3,0,0.03006711409395973,1,0.02970917225950783,0,0.028277404921700222
GRID,50,3,2,0.05551020408163265,4,0.052244897959183675,0,0.04897959183673469
GRID,100,3,0,0.03878787878787879,2,0.03595959595959596,0,0.03515151515151515
GRID,150,3,0,0.027203579418344517,2,0.028814317673378075,0,0.028814317673378075
GRID,50,3,0,0.053877551020408164,0,0.04897959183673469,0,0.060408163265306125
GRID,100,3,4,0.03474747474747475,2,0.03595959595959596,0,0.03878787878787879
GRID,150,3,3,0.030425055928411632,2,0.02970917225950783,0,0.028635346756152126
GRID,50,3,1,0.05061224489795919,0,0.04897959183673469,0,0.05061224489795919
GRID,100,3,1,0.03393939393939394,0,0.03676767676767677,0,0.03595959595959596
GRID,150,3,1,0.02970917225950783,1,0.02702460850111857,0,0.028635346756152126
GRID,50,3,1,0.060408163265306125,0,0.053877551020408164,0,0.04244897959183674
GRID,100,3,3,0.03676767676767677,0,0.030707070707070707,0,0.03272727272727273
GRID,150,3,0,0.030246085011185683,1,0.02988814317673378,0,0.030604026845637584
GRID,50,3,0,0.04897959183673469,2,0.05061224489795919,0,0.05877551020408163
GRID,100,3,0,0.03151515151515152,2,0.03878787878787879,0,0.035555555555555556
GRID,150,3,0,0.03006711409395973,0,0.028814317673378075,0,0.028277404921700222
GRID,50,3,1,0.053877551020408164,0,0.053877551020408164,0,0.05061224489795919
GRID,100,3,1,0.030303030303030304,2,0.035555555555555556,0,0.03474747474747475
GRID,150,3,0,0.028635346756152126,0,0.030246085011185683,0,0.02953020134228188
GRID,50,3,0,0.044081632653061226,0,0.05551020408163265,0,0.045714285714285714
GRID,100,3,0,0.03595959595959596,0,0.03434343434343434,0,0.03838383838383838
GRID,150,3,0,0.029351230425055927,2,0.028635346756152126,0,0.028277404921700222
GRID,50,3,4,0.04897959183673469,4,0.04244897959183674,0,0.05061224489795919
GRID,100,3,4,0.037171717171717175,1,0.03676767676767677,0,0.03838383838383838
GRID,150,3,0,0.028456375838926174,0,0.029351230425055927,0,0.028635346756152126
GRID,50,3,0,0.04897959183673469,8,0.045714285714285714,0,0.05877551020408163
GRID,100,3,3,0.03878787878787879,0,0.03595959595959596,0,0.03636363636363636
GRID,150,3,1,0.028814317673378075,1,0.028456375838926174,0,0.02702460850111857
GRID,50,3,0,0.05061224489795919,4,0.05877551020408163,0,0.04897959183673469
GRID,100,3,2,0.03676767676767677,0,0.029494949494949494,0,0.03878787878787879
GRID,150,3,0,0.028993288590604026,5,0.02953020134228188,0,0.031140939597315436
GRID,50,3,6,0.052244897959183675,0,0.05551020408163265,0,0.0326530612244898
GRID,100,3,0,0.03191919191919192,1,0.039595959595959594,0,0.03474747474747475
GRID,150,3,0,0.02970917225950783,1,0.029351230425055927,0,0.02953020134228188
GRID,50,3,0,0.052244897959183675,2,0.05061224489795919,0,0.060408163265306125
GRID,100,3,1,0.03393939393939394,0,0.035555555555555556,0,0.041212121212121214
GRID,150,3,0,0.029351230425055927,6,0.028277404921700222,0,0.030246085011185683
GRID,50,3,0,0.060408163265306125,3,0.060408163265306125,0,0.06693877551020408
GRID,100,3,0,0.03313131313131313,3,0.029494949494949494,0,0.03676767676767677
GRID,150,3,0,0.028814317673378075,0,0.030604026845637584,0,0.028635346756152126
GRID,50,3,2,0.053877551020408164,0,0.05551020408163265,0,0.062040816326530614
GRID,100,3,0,0.03272727272727273,0,0.035555555555555556,0,0.03515151515151515
GRID,150,3,0,0.029351230425055927,0,0.03006711409395973,0,0.030246085011185683
GRID,50,3,0,0.04081632653061224,0,0.04897959183673469,0,0.04897959183673469
GRID,100,3,1,0.035555555555555556,0,0.03232323232323232,0,0.03474747474747475
GRID,150,3,1,0.027203579418344517,0,0.028277404921700222,0,0.02774049217002237
GRID,50,3,1,0.05877551020408163,0,0.045714285714285714,0,0.052244897959183675
GRID,100,3,3,0.037575757575757575,1,0.03272727272727273,0,0.033535353535353536
GRID,150,3,0,0.030425055928411632,1,0.030425055928411632,0,0.030782997762863536
GRID,50,3,0,0.03918367346938775,0,0.0473469387755102,0,0.05061224489795919
GRID,100,3,0,0.030707070707070707,1,0.03272727272727273,0,0.03636363636363636
GRID,150,3,1,0.030246085011185683,2,0.028814317673378075,0,0.02791946308724832
GRID,50,3,1,0.05877551020408163,0,0.04244897959183674,0,0.05877551020408163
GRID,100,3,2,0.037575757575757575,0,0.033535353535353536,0,0.03393939393939394
GRID,150,3,0,0.03149888143176734,0,0.028635346756152126,0,0.028098434004474274
GRID,50,3,0,0.052244897959183675,0,0.05061224489795919,0,0.052244897959183675
GRID,100,3,2,0.03676767676767677,0,0.03515151515151515,0,0.037575757575757575
GRID,150,3,0,0.030425055928411632,0,0.028814317673378075,0,0.030782997762863536
GRID,50,3,0,0.05061224489795919,0,0.05551020408163265,0,0.0473469387755102
GRID,100,3,0,0.03878787878787879,1,0.03595959595959596,0,0.039191919191919194
GRID,150,3,0,0.030782997762863536,0,0.026129753914988816,0,0.026845637583892617
GRID,50,3,0,0.044081632653061226,1,0.062040816326530614,0,0.05877551020408163
GRID,100,3,1,0.03595959595959596,0,0.03878787878787879,0,0.03838383838383838
GRID,150,3,2,0.02774049217002237,0,0.028814317673378075,0,0.02917225950782998
GRID,50,3,0,0.04897959183673469,6,0.044081632653061226,0,0.0473469387755102
GRID,100,3,0,0.03676767676767677,1,0.042828282828282827,0,0.037575757575757575
GRID,150,3,0,0.026308724832214764,0,0.02917225950782998,0,0.02988814317673378
GRID,50,3,0,0.045714285714285714,0,0.045714285714285714,0,0.045714285714285714
GRID,100,3,3,0.037171717171717175,6,0.037575757575757575,0,0.03676767676767677
GRID,150,3,0,0.02953020134228188,0,0.028993288590604026,0,0.028098434004474274
GRID,50,3,0,0.05061224489795919,0,0.05061224489795919,0,0.031020408163265307
GRID,100,3,0,0.035555555555555556,1,0.03393939393939394,0,0.04040404040404041
GRID,150,3,0,0.029351230425055927,1,0.028993288590604026,0,0.02988814317673378
GRID,50,3,0,0.062040816326530614,1,0.06857142857142857,0,0.0473469387755102
GRID,100,3,2,0.03838383838383838,0,0.03474747474747475,0,0.03676767676767677
GRID,150,3,1,0.02988814317673378,1,0.02756152125279642,0,0.03006711409395973
GRID,50,3,0,0.04897959183673469,0,0.05061224489795919,0,0.053877551020408164
GRID,100,3,0,0.03434343434343434,0,0.03838383838383838,0,0.03676767676767677
GRID,150,3,0,0.03006711409395973,0,0.026845637583892617,0,0.026487695749440716
GRID,50,3,1,0.052244897959183675,0,0.0473469387755102,0,0.05714285714285714
GRID,100,3,1,0.035555555555555556,0,0.03515151515151515,0,0.037575757575757575
GRID,150,3,0,0.028993288590604026,3,0.03131991051454139,0,0.030246085011185683
GRID,50,3,3,0.022857142857142857,0,0.03918367346938775,0,0.060408163265306125
GRID,100,3,1,0.037171717171717175,1,0.037575757575757575,0,0.03595959595959596
GRID,150,3,0,0.02953020134228188,1,0.03185682326621924,0,0.030425055928411632
GRID,50,3,0,0.044081632653061226,1,0.044081632653061226,0,0.05551020408163265
GRID,100,3,0,0.03636363636363636,0,0.03838383838383838,0,0.03393939393939394
GRID,150,3,0,0.030782997762863536,0,0.028635346756152126,0,0.02953020134228188
GRID,50,3,2,0.05551020408163265,1,0.05877551020408163,0,0.04244897959183674
GRID,100,3,0,0.03595959595959596,0,0.03636363636363636,0,0.03515151515151515
GRID,150,3,2,0.027203579418344517,1,0.028277404921700222,0,0.029351230425055927
GRID,50,3,0,0.05714285714285714,2,0.053877551020408164,0,0.05551020408163265
GRID,100,3,0,0.039191919191919194,1,0.03515151515151515,0,0.03393939393939394
GRID,150,3,3,0.030246085011185683,0,0.028635346756152126,0,0.02917225950782998
GRID,50,3,0,0.06693877551020408,0,0.019591836734693877,0,0.04897959183673469
GRID,100,3,2,0.03797979797979798,0,0.037171717171717175,0,0.03474747474747475
GRID,150,3,1,0.02917225950782998,0,0.030961968680089484,0,0.02756152125279642
GRID,50,3,2,0.052244897959183675,0,0.053877551020408164,0,0.052244897959183675
GRID,100,3,3,0.037575757575757575,0,0.04,0,0.03434343434343434
GRID,150,3,7,0.02953020134228188,1,0.02988814317673378,0,0.030246085011185683
GRID,50,3,0,0.04897959183673469,1,0.05061224489795919,0,0.0473469387755102
GRID,100,3,5,0.03797979797979798,1,0.039595959595959594,0,0.03595959595959596
GRID,150,3,0,0.029351230425055927,0,0.02988814317673378,0,0.030782997762863536
GRID,50,3,5,0.05714285714285714,1,0.07346938775510205,0,0.0473469387755102
GRID,100,3,0,0.03474747474747475,1,0.03595959595959596,0,0.03151515151515152
GRID,150,3,1,0.028098434004474274,1,0.030425055928411632,0,0.02970917225950783
GRID,50,3,4,0.05061224489795919,0,0.05061224489795919,0,0.037551020408163265
GRID,100,3,2,0.03838383838383838,0,0.037575757575757575,0,0.039595959595959594
GRID,150,3,5,0.028814317673378075,0,0.02988814317673378,0,0.02970917225950783
GRID,50,3,4,0.060408163265306125,1,0.05061224489795919,0,0.05877551020408163
GRID,100,3,4,0.03838383838383838,1,0.03676767676767677,0,0.035555555555555556
GRID,150,3,2,0.025950782997762864,3,0.02756152125279642,0,0.03131991051454139
GRID,50,3,2,0.04244897959183674,1,0.052244897959183675,0,0.05714285714285714
GRID,100,3,1,0.03595959595959596,0,0.03393939393939394,0,0.03595959595959596
GRID,150,3,0,0.02738255033557047,1,0.029351230425055927,0,0.030961968680089484
GRID,50,3,0,0.060408163265306125,2,0.05714285714285714,0,0.04244897959183674
GRID,100,3,0,0.030707070707070707,1,0.03191919191919192,0,0.03797979797979798
GRID,150,3,1,0.02953020134228188,7,0.028456375838926174,0,0.02791946308724832
GRID,50,3,2,0.053877551020408164,2,0.04897959183673469,0,0.045714285714285714
GRID,100,3,0,0.035555555555555556,2,0.03676767676767677,0,0.03313131313131313
GRID,150,3,0,0.02791946308724832,0,0.030246085011185683,0,0.02988814317673378
GRID,50,3,0,0.05877551020408163,0,0.060408163265306125,0,0.062040816326530614
GRID,100,3,0,0.03838383838383838,0,0.03191919191919192,0,0.03676767676767677
GRID,150,3,0,0.030425055928411632,0,0.030961968680089484,0,0.029351230425055927
GRID,50,3,0,0.037551020408163265,2,0.05551020408163265,0,0.05714285714285714
GRID,100,3,0,0.037575757575757575,0,0.03232323232323232,0,0.039191919191919194
GRID,150,3,1,0.030604026845637584,0,0.030604026845637584,0,0.03167785234899329
GRID,50,3,4,0.053877551020408164,0,0.04897959183673469,0,0.05061224489795919
GRID,100,3,0,0.03676767676767677,0,0.030303030303030304,0,0.033535353535353536
GRID,150,3,0,0.028456375838926174,1,0.030425055928411632,0,0.028456375838926174
GRID,50,3,2,0.062040816326530614,1,0.045714285714285714,0,0.05714285714285714
GRID,100,3,0,0.03838383838383838,0,0.03838383838383838,0,0.037171717171717175
GRID,150,3,1,0.028635346756152126,0,0.030425055928411632,0,0.030782997762863536
GRID,50,3,0,0.0636734693877551,0,0.052244897959183675,0,0.05714285714285714
GRID,100,3,1,0.04,4,0.03515151515151515,0,0.035555555555555556
GRID,150,3,3,0.028456375838926174,1,0.02970917225950783,0,0.02917225950782998
GRID,50,3,0,0.052244897959183675,0,0.05877551020408163,0,0.05551020408163265
GRID,100,3,0,0.035555555555555556,0,0.03595959595959596,0,0.03595959595959596
GRID,150,3,2,0.028635346756152126,2,0.029351230425055927,0,0.030246085011185683
GRID,50,3,1,0.05551020408163265,0,0.0473469387755102,0,0.05061224489795919
GRID,100,3,0,0.039595959595959594,2,0.03272727272727273,0,0.03474747474747475
GRID,150,3,0,0.030782997762863536,1,0.029351230425055927,0,0.028814317673378075
GRID,50,3,0,0.04897959183673469,2,0.044081632653061226,0,0.0473469387755102
GRID,100,3,2,0.035555555555555556,1,0.03434343434343434,0,0.037171717171717175
GRID,150,3,4,0.028277404921700222,4,0.030961968680089484,0,0.02917225950782998
GRID,50,3,0,0.0473469387755102,2,0.053877551020408164,0,0.045714285714285714
GRID,100,3,0,0.03636363636363636,0,0.04,0,0.03515151515151515
GRID,150,3,1,0.028277404921700222,1,0.030425055928411632,0,0.030246085011185683
GRID,50,3,1,0.0636734693877551,0,0.05061224489795919,0,0.04244897959183674
GRID,100,3,3,0.03313131313131313,1,0.04,0,0.03676767676767677
GRID,150,3,0,0.030604026845637584,0,0.03167785234899329,0,0.029351230425055927
GRID,50,3,0,0.060408163265306125,0,0.0473469387755102,0,0.062040816326530614
GRID,100,3,0,0.03676767676767677,4,0.037575757575757575,0,0.03797979797979798
GRID,150,3,0,0.02917225950782998,4,0.028993288590604026,0,0.028635346756152126
GRID,50,3,0,0.045714285714285714,0,0.05551020408163265,0,0.060408163265306125
GRID,100,3,0,0.03595959595959596,0,0.03515151515151515,0,0.039595959595959594
GRID,150,3,1,0.02791946308724832,1,0.02988814317673378,0,0.030604026845637584
GRID,50,3,2,0.045714285714285714,1,0.0473469387755102,0,0.05551020408163265
GRID,100,3,1,0.03313131313131313,2,0.037171717171717175,0,0.03878787878787879
GRID,150,3,3,0.02988814317673378,0,0.031140939597315436,0,0.02988814317673378
GRID,50,3,3,0.0473469387755102,5,0.0473469387755102,0,0.05877551020408163
GRID,100,3,1,0.037171717171717175,0,0.03191919191919192,0,0.03393939393939394
GRID,150,3,0,0.02953020134228188,0,0.02917225950782998,0,0.028814317673378075
GRID,50,3,3,0.053877551020408164,0,0.04244897959183674,0,0.05061224489795919
GRID,100,3,4,0.03272727272727273,2,0.039191919191919194,0,0.03515151515151515
GRID,150,3,3,0.03006711409395973,1,0.028456375838926174,0,0.02988814317673378
GRID,50,3,3,0.0636734693877551,0,0.045714285714285714,0,0.052244897959183675
GRID,100,3,1,0.03272727272727273,0,0.03232323232323232,0,0.03111111111111111
GRID,150,3,1,0.030604026845637584,2,0.02791946308724832,0,0.028814317673378075
GRID,50,3,0,0.053877551020408164,0,0.05714285714285714,0,0.05061224489795919
GRID,100,3,0,0.03636363636363636,0,0.03434343434343434,0,0.03434343434343434
GRID,150,3,0,0.02774049217002237,0,0.028635346756152126,0,0.02756152125279642
GRID,50,3,0,0.0636734693877551,0,0.05714285714285714,0,0.045714285714285714
GRID,100,3,0,0.03434343434343434,0,0.037171717171717175,0,0.039595959595959594
GRID,150,3,0,0.030246085011185683,0,0.028456375838926174,0,0.030604026845637584
GRID,50,3,0,0.04897959183673469,2,0.053877551020408164,0,0.05714285714285714
GRID,100,3,0,0.03636363636363636,3,0.04080808080808081,0,0.037171717171717175
GRID,150,3,4,0.03006711409395973,1,0.028277404921700222,0,0.031140939597315436
GRID,50,3,2,0.0473469387755102,0,0.053877551020408164,0,0.060408163265306125
GRID,100,3,0,0.037171717171717175,0,0.03474747474747475,0,0.039191919191919194
GRID,150,3,0,0.028456375838926174,0,0.02791946308724832,0,0.02774049217002237
GRID,50,3,0,0.05551020408163265,0,0.03918367346938775,0,0.045714285714285714
GRID,100,3,4,0.037575757575757575,1,0.03595959595959596,0,0.03434343434343434
GRID,150,3,0,0.03006711409395973,1,0.02988814317673378,0,0.02756152125279642
GRID,50,3,0,0.04897959183673469,0,0.062040816326530614,0,0.05714285714285714
GRID,100,3,1,0.04,1,0.037171717171717175,0,0.02909090909090909
GRID,150,3,1,0.028993288590604026,3,0.03006711409395973,0,0.02970917225950783
GRID,50,3,1,0.0636734693877551,2,0.04244897959183674,0,0.03918367346938775
GRID,100,3,1,0.03636363636363636,1,0.03515151515151515,0,0.033535353535353536
GRID,150,3,1,0.028814317673378075,0,0.03006711409395973,0,0.02774049217002237
GRID,50,3,0,0.05061224489795919,2,0.0473469387755102,0,0.04897959183673469
GRID,100,3,2,0.03676767676767677,0,0.03474747474747475,0,0.033535353535353536
GRID,150,3,1,0.02791946308724832,1,0.02988814317673378,0,0.028098434004474274
GRID,50,3,0,0.0653061224489796,0,0.04897959183673469,0,0.04897959183673469
GRID,100,3,0,0.037575757575757575,0,0.03393939393939394,0,0.03676767676767677
GRID,150,3,1,0.02917225950782998,0,0.028098434004474274,0,0.030246085011185683
GRID,50,3,0,0.03918367346938775,0,0.053877551020408164,0,0.045714285714285714
GRID,100,3,1,0.037171717171717175,1,0.03434343434343434,0,0.03515151515151515
GRID,150,3,0,0.02988814317673378,4,0.029351230425055927,0,0.02988814317673378
GRID,50,3,1,0.062040816326530614,0,0.0473469387755102,0,0.053877551020408164
GRID,100,3,1,0.03474747474747475,0,0.035555555555555556,0,0.03191919191919192
GRID,150,3,0,0.03006711409395973,1,0.027203579418344517,0,0.030782997762863536
GRID,50,3,3,0.04897959183673469,0,0.05877551020408163,0,0.0636734693877551
GRID,100,3,3,0.03191919191919192,0,0.04,0,0.037575757575757575
GRID,150,3,1,0.02953020134228188,0,0.030961968680089484,0,0.031140939597315436
GRID,50,3,1,0.052244897959183675,0,0.04897959183673469,0,0.04081632653061224
GRID,100,3,0,0.03838383838383838,2,0.03797979797979798,0,0.03191919191919192
GRID,150,3,2,0.029351230425055927,3,0.02953020134228188,0,0.028635346756152126
GRID,50,3,2,0.062040816326530614,0,0.05551020408163265,0,0.045714285714285714
GRID,100,3,5,0.03676767676767677,4,0.039191919191919194,0,0.03838383838383838
GRID,150,3,0,0.02970917225950783,0,0.026845637583892617,0,0.030246085011185683
GRID,50,3,6,0.04244897959183674,2,0.05061224489795919,0,0.05061224489795919
GRID,100,3,1,0.03676767676767677,4,0.03595959595959596,0,0.03515151515151515
GRID,150,3,0,0.02970917225950783,0,0.02738255033557047,0,0.026487695749440716
GRID,50,3,0,0.052244897959183675,3,0.05714285714285714,0,0.04897959183673469
GRID,100,3,0,0.03393939393939394,0,0.03272727272727273,0,0.03515151515151515
GRID,150,3,2,0.03006711409395973,0,0.028098434004474274,0,0.031140939597315436
GRID,50,3,0,0.027755102040816326,5,0.05714285714285714,0,0.05714285714285714
GRID,100,3,1,0.03595959595959596,0,0.03595959595959596,0,0.04
GRID,150,3,2,0.02791946308724832,1,0.028277404921700222,0,0.02774049217002237
GRID,50,3,1,0.052244897959183675,0,0.045714285714285714,0,0.03918367346938775
GRID,100,3,0,0.04040404040404041,0,0.03636363636363636,0,0.03595959595959596
GRID,150,3,0,0.028635346756152126,1,0.02917225950782998,0,0.030604026845637584
GRID,50,3,1,0.060408163265306125,0,0.05551020408163265,0,0.052244897959183675
GRID,100,3,0,0.03797979797979798,1,0.03636363636363636,0,0.03595959595959596
GRID,150,3,0,0.030604026845637584,2,0.028456375838926174,0,0.02774049217002237
GRID,50,3,0,0.05714285714285714,2,0.053877551020408164,0,0.04897959183673469
GRID,100,3,1,0.03878787878787879,0,0.04080808080808081,0,0.03636363636363636
GRID,150,3,1,0.028456375838926174,1,0.028277404921700222,0,0.028456375838926174
GRID,50,3,0,0.045714285714285714,1,0.045714285714285714,0,0.062040816326530614
GRID,100,3,0,0.039191919191919194,2,0.03474747474747475,0,0.03393939393939394
GRID,150,3,0,0.028098434004474274,0,0.029351230425055927,0,0.028098434004474274
GRID,50,3,0,0.04897959183673469,0,0.045714285714285714,0,0.04897959183673469
GRID,100,3,0,0.03595959595959596,4,0.037171717171717175,0,0.03474747474747475
GRID,150,3,2,0.030246085011185683,2,0.02988814317673378,0,0.028456375838926174
GRID,50,3,0,0.04244897959183674,1,0.05877551020408163,0,0.04081632653061224
GRID,100,3,0,0.03636363636363636,0,0.03676767676767677,0,0.03272727272727273
GRID,150,3,0,0.02953020134228188,1,0.02988814317673378,0,0.030246085011185683
GRID,50,3,0,0.05551020408163265,1,0.05551020408163265,0,0.060408163265306125
GRID,100,3,2,0.033535353535353536,4,0.03474747474747475,0,0.030707070707070707
GRID,150,3,1,0.02970917225950783,0,0.02702460850111857,0,0.028814317673378075
GRID,50,3,0,0.05061224489795919,0,0.0473469387755102,0,0.035918367346938776
GRID,100,3,0,0.03676767676767677,3,0.039191919191919194,0,0.03393939393939394
GRID,150,3,2,0.03131991051454139,0,0.028277404921700222,0,0.02988814317673378
GRID,50,3,0,0.045714285714285714,0,0.04244897959183674,0,0.053877551020408164
GRID,100,3,0,0.037575757575757575,2,0.03232323232323232,0,0.037171717171717175
GRID,150,3,2,0.028456375838926174,3,0.02988814317673378,0,0.028635346756152126
GRID,50,3,1,0.06857142857142857,0,0.062040816326530614,0,0.05714285714285714
GRID,100,3,0,0.03313131313131313,0,0.03191919191919192,0,0.037575757575757575
GRID,150,3,0,0.02988814317673378,0,0.02917225950782998,0,0.02702460850111857
GRID,50,3,0,0.03918367346938775,0,0.04081632653061224,0,0.05551020408163265
GRID,100,3,0,0.03232323232323232,10,0.03272727272727273,0,0.03434343434343434
GRID,150,3,0,0.02970917225950783,0,0.02970917225950783,0,0.03006711409395973
GRID,50,3,3,0.05061224489795919,0,0.05061224489795919,0,0.04897959183673469
GRID,100,3,0,0.037171717171717175,0,0.033535353535353536,0,0.03191919191919192
GRID,150,3,1,0.02756152125279642,1,0.03149888143176734,0,0.02702460850111857
GRID,50,3,1,0.05061224489795919,3,0.05551020408163265,0,0.045714285714285714
GRID,100,3,1,0.03595959595959596,2,0.03474747474747475,0,0.03474747474747475
GRID,150,3,0,0.028814317673378075,3,0.029351230425055927,0,0.030782997762863536
