type,vertex_count,block_count,new_fp,new_energy,half_fp,half_energy,zero_fp,zero_energy
SBM,150,5,2,0.2153020134228188,0,0.2199552572706935,0,0.21637583892617449
SBM,50,2,0,0.23183673469387756,3,0.23673469387755103,0,0.24979591836734694
SBM,50,3,0,0.16666666666666666,0,0.18971631205673758,0,0.1702127659574468
SBM,50,5,0,0.16163265306122448,1,0.16,0,0.16489795918367348
SBM,100,2,4,0.24282828282828284,3,0.24323232323232324,0,0.24404040404040403
SBM,100,3,2,0.20366934652648938,0,0.20820449391877963,0,0.20614306328592044
SBM,100,5,1,0.2012121212121212,3,0.1991919191919192,0,0.20686868686868687
SBM,150,2,8,0.2709619686800895,3,0.2625503355704698,0,0.26272930648769577
SBM,150,3,9,0.22138702460850113,1,0.21941834451901565,0,0.24125279642058164
SBM,150,5,0,0.2127964205816555,3,0.21154362416107383,0,0.214586129753915
SBM,50,2,0,0.21387755102040817,0,0.2253061224489796,0,0.2253061224489796
SBM,50,3,4,0.18617021276595744,24,0.1276595744680851,0,0.16843971631205673
SBM,50,5,1,0.156734693877551,1,0.1469387755102041,0,0.16489795918367348
SBM,100,2,3,0.2311111111111111,6,0.2294949494949495,0,0.22747474747474747
SBM,100,3,5,0.20737992166563596,1,0.2049062049062049,0,0.20202020202020202
SBM,100,5,4,0.19555555555555557,1,0.19515151515151516,0,0.1991919191919192
SBM,150,2,0,0.26559284116331094,2,0.26612975391498883,0,0.26237136465324384
SBM,150,3,0,0.2269351230425056,3,0.22138702460850113,0,0.22586129753914988
SBM,150,5,1,0.21351230425055928,0,0.21082774049217,0,0.21762863534675614
SBM,50,2,1,0.19591836734693877,0,0.21387755102040817,0,0.19428571428571428
SBM,50,3,1,0.18262411347517732,1,0.19858156028368795,0,0.20212765957446807
SBM,50,5,0,0.15346938775510205,1,0.15510204081632653,0,0.15346938775510205
SBM,100,2,5,0.24202020202020202,0,0.2412121212121212,0,0.24848484848484848
SBM,100,3,20,0.20614306328592044,0,0.21150278293135436,0,0.24283652855081425
SBM,100,5,3,0.19555555555555557,0,0.19474747474747475,0,0.19353535353535353
SBM,150,2,0,0.26344519015659956,0,0.261834451901566,0,0.2645190156599553
SBM,150,3,0,0.2178076062639821,3,0.254496644295302,0,0.2203131991051454
SBM,150,5,2,0.2149440715883669,2,0.21029082774049218,0,0.21225950782997763
SBM,50,2,0,0.2089795918367347,7,0.20408163265306123,0,0.19918367346938776
SBM,50,3,0,0.20567375886524822,3,0.21099290780141844,0,0.21631205673758866
SBM,50,5,0,0.156734693877551,2,0.16653061224489796,0,0.16
SBM,100,2,0,0.24848484848484848,0,0.24323232323232324,0,0.24202020202020202
SBM,100,3,1,0.19830962688105544,1,0.2218099360956504,0,0.20243248814677386
SBM,100,5,0,0.18505050505050505,4,0.19111111111111112,0,0.18505050505050505
SBM,150,2,1,0.2621923937360179,0,0.2587919463087248,0,0.2646979865771812
SBM,150,3,0,0.2670246085011186,12,0.22425055928411633,0,0.22532438478747205
SBM,150,5,4,0.21118568232662194,2,0.2127964205816555,0,0.20975391498881432
SBM,50,2,0,0.2073469387755102,0,0.19428571428571428,0,0.21714285714285714
SBM,50,3,2,0.18085106382978725,0,0.1879432624113475,0,0.1879432624113475
SBM,50,5,0,0.15836734693877552,0,0.16326530612244897,0,0.16816326530612244
SBM,100,2,12,0.2298989898989899,0,0.2408080808080808,0,0.2412121212121212
SBM,100,3,1,0.22016079158936303,0,0.21645021645021645,0,0.2069676355390641
SBM,100,5,4,0.18303030303030304,1,0.18787878787878787,0,0.18828282828282827
SBM,150,2,4,0.25736017897091723,0,0.25664429530201344,0,0.25718120805369127
SBM,150,3,0,0.22568232662192395,8,0.22174496644295302,0,0.22782997762863536
SBM,150,5,2,0.22102908277404923,1,0.22174496644295302,0,0.22013422818791947
SBM,50,2,3,0.23020408163265307,0,0.2220408163265306,0,0.2089795918367347
SBM,50,3,4,0.20212765957446807,0,0.18439716312056736,0,0.21453900709219859
SBM,50,5,0,0.16326530612244897,11,0.15346938775510205,0,0.16653061224489796
SBM,100,2,0,0.2404040404040404,23,0.22828282828282828,0,0.2408080808080808
SBM,100,3,1,0.20861678004535147,2,0.20366934652648938,0,0.2106782106782107
SBM,100,5,1,0.19555555555555557,1,0.1903030303030303,0,0.18545454545454546
SBM,150,2,0,0.26541387024608504,0,0.2643400447427293,0,0.26237136465324384
SBM,150,3,5,0.22156599552572706,2,0.23624161073825503,0,0.23695749440715883
SBM,150,5,0,0.21369127516778524,1,0.2174496644295302,0,0.21870246085011186
SBM,50,2,2,0.21224489795918366,0,0.23183673469387756,0,0.21714285714285714
SBM,50,3,0,0.18617021276595744,1,0.16312056737588654,0,0.1773049645390071
SBM,50,5,1,0.1404081632653061,25,0.10285714285714286,0,0.1469387755102041
SBM,100,2,0,0.23353535353535354,1,0.23757575757575758,0,0.24161616161616162
SBM,100,3,8,0.2218099360956504,1,0.24118738404452691,0,0.19624819624819625
SBM,100,5,2,0.19353535353535353,0,0.1923232323232323,0,0.19272727272727272
SBM,150,2,0,0.258255033557047,0,0.2614765100671141,0,0.25610738255033555
SBM,150,3,1,0.25467561521252796,5,0.21136465324384787,0,0.21154362416107383
SBM,150,5,2,0.21440715883668904,1,0.2127964205816555,0,0.20778523489932885
SBM,50,2,0,0.21877551020408162,25,0.16489795918367348,0,0.20244897959183675
SBM,50,3,1,0.1950354609929078,0,0.1950354609929078,0,0.19858156028368795
SBM,50,5,0,0.1436734693877551,25,0.11591836734693878,0,0.156734693877551
SBM,100,2,3,0.24,0,0.23555555555555555,0,0.2391919191919192
SBM,100,3,2,0.2007833436404865,0,0.22964337250051536,0,0.20408163265306123
SBM,100,5,1,0.19353535353535353,1,0.19313131313131313,0,0.1903030303030303
SBM,150,2,0,0.25986577181208054,7,0.2607606263982103,0,0.25664429530201344
SBM,150,3,0,0.22138702460850113,2,0.2247874720357942,0,0.2537807606263982
SBM,150,5,2,0.21082774049217,1,0.21906040268456375,0,0.22138702460850113
SBM,50,2,0,0.20408163265306123,0,0.20081632653061224,0,0.20244897959183675
SBM,50,3,0,0.19858156028368795,1,0.18262411347517732,0,0.19680851063829788
SBM,50,5,1,0.15183673469387754,2,0.15183673469387754,0,0.15346938775510205
SBM,100,2,0,0.2383838383838384,50,0.19676767676767676,0,0.24484848484848484
SBM,100,3,1,0.2341785198928056,0,0.1987219130076273,0,0.24448567305710162
SBM,100,5,1,0.1919191919191919,3,0.1919191919191919,0,0.1923232323232323
SBM,150,2,6,0.26487695749440715,0,0.2675615212527964,0,0.27114093959731544
SBM,150,3,0,0.2491275167785235,1,0.26541387024608504,0,0.25592841163310964
SBM,150,5,2,0.2029530201342282,1,0.20384787472035795,0,0.20456375838926175
SBM,50,2,1,0.21061224489795918,25,0.15183673469387754,0,0.20244897959183675
SBM,50,3,1,0.20212765957446807,0,0.20921985815602837,0,0.1879432624113475
SBM,50,5,0,0.13714285714285715,2,0.1469387755102041,0,0.15020408163265306
SBM,100,2,3,0.24484848484848484,6,0.24,0,0.23959595959595958
SBM,100,3,2,0.20160791589363017,0,0.22675736961451248,0,0.20119562976705835
SBM,100,5,0,0.19272727272727272,2,0.19111111111111112,0,0.1919191919191919
SBM,150,2,4,0.26040268456375837,0,0.26093959731543626,0,0.26272930648769577
SBM,150,3,0,0.22263982102908278,0,0.250917225950783,0,0.22782997762863536
SBM,150,5,1,0.21333333333333335,1,0.21440715883668904,0,0.2203131991051454
SBM,50,2,6,0.2089795918367347,3,0.21387755102040817,0,0.2220408163265306
SBM,50,3,0,0.1702127659574468,0,0.19148936170212766,0,0.17198581560283688
SBM,50,5,1,0.15183673469387754,7,0.15020408163265306,0,0.16163265306122448
SBM,100,2,0,0.24848484848484848,0,0.24565656565656566,0,0.24444444444444444
SBM,100,3,0,0.21933621933621933,0,0.21933621933621933,0,0.2160379303236446
SBM,100,5,0,0.20040404040404042,12,0.20040404040404042,0,0.2012121212121212
SBM,150,2,2,0.26487695749440715,0,0.2682774049217002,0,0.2643400447427293
SBM,150,3,0,0.22782997762863536,0,0.2323042505592841,0,0.229082774049217
SBM,150,5,2,0.21798657718120806,3,0.2178076062639821,0,0.22049217002237137
SBM,50,2,0,0.21387755102040817,0,0.25795918367346937,0,0.26285714285714284
SBM,50,3,2,0.17907801418439717,4,0.1773049645390071,0,0.17907801418439717
SBM,50,5,1,0.16326530612244897,1,0.16163265306122448,0,0.1469387755102041
SBM,100,2,7,0.24363636363636362,0,0.24363636363636362,0,0.24363636363636362
SBM,100,3,1,0.21562564419707278,4,0.21933621933621933,0,0.23046794475365903
SBM,100,5,1,0.2016161616161616,1,0.1995959595959596,0,0.20040404040404042
SBM,150,2,3,0.2632662192393736,0,0.2612975391498881,0,0.2646979865771812
SBM,150,3,2,0.22228187919463088,0,0.25181208053691273,0,0.22371364653243847
SBM,150,5,0,0.21583892617449665,0,0.21315436241610738,0,0.2195973154362416
SBM,50,2,2,0.22693877551020408,6,0.21877551020408162,0,0.2236734693877551
SBM,50,3,0,0.16666666666666666,0,0.17553191489361702,0,0.18617021276595744
SBM,50,5,0,0.14530612244897959,1,0.15020408163265306,0,0.14204081632653062
SBM,100,2,3,0.2387878787878788,0,0.23676767676767677,0,0.24444444444444444
SBM,100,3,0,0.2049062049062049,0,0.20861678004535147,0,0.2106782106782107
SBM,100,5,2,0.19595959595959597,14,0.1781818181818182,0,0.18545454545454546
SBM,150,2,0,0.2646979865771812,0,0.26559284116331094,0,0.2677404921700224
SBM,150,3,0,0.22353467561521254,1,0.23158836689038031,0,0.22997762863534676
SBM,150,5,0,0.2156599552572707,2,0.21404921700223714,0,0.21906040268456375
SBM,50,2,0,0.1926530612244898,0,0.2057142857142857,0,0.20081632653061224
SBM,50,3,2,0.19858156028368795,13,0.1595744680851064,0,0.17198581560283688
SBM,50,5,6,0.16,3,0.16816326530612244,0,0.1763265306122449
SBM,100,2,1,0.24525252525252525,1,0.24686868686868688,0,0.24242424242424243
SBM,100,3,0,0.21562564419707278,2,0.20861678004535147,0,0.21315192743764172
SBM,100,5,1,0.19555555555555557,3,0.1987878787878788,0,0.19515151515151516
SBM,150,2,0,0.258076062639821,5,0.26022371364653246,0,0.26058165548098433
SBM,150,3,1,0.22711409395973153,2,0.22997762863534676,0,0.22496644295302012
SBM,150,5,0,0.2178076062639821,0,0.21440715883668904,0,0.21655480984340045
SBM,50,2,0,0.2546938775510204,0,0.21387755102040817,0,0.21061224489795918
SBM,50,3,5,0.16489361702127658,1,0.16666666666666666,0,0.15070921985815602
SBM,50,5,0,0.16816326530612244,2,0.16,0,0.16163265306122448
SBM,100,2,0,0.24686868686868688,0,0.24363636363636362,0,0.24363636363636362
SBM,100,3,6,0.22758194186765615,49,0.1673881673881674,0,0.21727478870336014
SBM,100,5,0,0.20202020202020202,2,0.19838383838383838,0,0.19595959595959597
SBM,150,2,0,0.26970917225950786,4,0.2668456375838926,0,0.26791946308724834
SBM,150,3,1,0.23749440715883668,0,0.2269351230425056,0,0.23176733780760628
SBM,150,5,2,0.21762863534675614,0,0.21440715883668904,0,0.21297539149888142
SBM,50,2,4,0.20408163265306123,0,0.20244897959183675,0,0.21224489795918366
SBM,50,3,1,0.18085106382978725,24,0.14184397163120568,0,0.17375886524822695
SBM,50,5,0,0.15346938775510205,4,0.15510204081632653,0,0.15183673469387754
SBM,100,2,0,0.2383838383838384,0,0.24323232323232324,0,0.24606060606060606
SBM,100,3,0,0.20325706039991753,1,0.20037105751391465,0,0.20737992166563596
SBM,100,5,2,0.1987878787878788,2,0.20282828282828283,0,0.20484848484848484
SBM,150,2,2,0.2587919463087248,0,0.26040268456375837,0,0.2600447427293065
SBM,150,3,2,0.22568232662192395,4,0.2265771812080537,0,0.25789709172259506
SBM,150,5,1,0.21476510067114093,0,0.20814317673378077,0,0.20689038031319912
SBM,50,2,5,0.19918367346938776,12,0.1893877551020408,0,0.1893877551020408
SBM,50,3,2,0.19858156028368795,24,0.12943262411347517,0,0.19326241134751773
SBM,50,5,3,0.16326530612244897,1,0.17959183673469387,0,0.1730612244897959
SBM,100,2,0,0.22787878787878788,3,0.2307070707070707,0,0.23474747474747476
SBM,100,3,1,0.20737992166563596,0,0.22263450834879406,0,0.2119150690579262
SBM,100,5,0,0.19595959595959597,8,0.19757575757575757,0,0.19434343434343435
SBM,150,2,5,0.2639821029082774,2,0.2645190156599553,0,0.26487695749440715
SBM,150,3,1,0.22049217002237137,0,0.22013422818791947,0,0.22120805369127516
SBM,150,5,2,0.21315436241610738,2,0.21387024608501118,0,0.21977628635346755
SBM,50,2,0,0.21061224489795918,3,0.2089795918367347,0,0.23020408163265307
SBM,50,3,0,0.18617021276595744,2,0.1879432624113475,0,0.19148936170212766
SBM,50,5,1,0.15183673469387754,5,0.13224489795918368,0,0.1469387755102041
SBM,100,2,0,0.23676767676767677,1,0.2993939393939394,0,0.23515151515151514
SBM,100,3,1,0.21727478870336014,3,0.22552051123479694,0,0.2321170892599464
SBM,100,5,3,0.1991919191919192,0,0.19636363636363635,0,0.2
SBM,150,2,2,0.2612975391498881,0,0.26272930648769577,0,0.2595078299776286
SBM,150,3,1,0.23105145413870246,1,0.2532438478747204,0,0.22586129753914988
SBM,150,5,0,0.21351230425055928,0,0.21208053691275167,0,0.21637583892617449
SBM,50,2,1,0.1926530612244898,1,0.20081632653061224,0,0.1893877551020408
SBM,50,3,6,0.1879432624113475,0,0.20212765957446807,0,0.20390070921985815
SBM,50,5,1,0.13551020408163264,2,0.1306122448979592,0,0.13551020408163264
SBM,100,2,0,0.24484848484848484,0,0.24444444444444444,0,0.24202020202020202
SBM,100,3,1,0.2028447742733457,1,0.20408163265306123,0,0.20408163265306123
SBM,100,5,0,0.19313131313131313,1,0.19555555555555557,0,0.18181818181818182
SBM,150,2,8,0.26595078299776287,6,0.2639821029082774,0,0.2620134228187919
SBM,150,3,0,0.2265771812080537,0,0.22210290827740492,0,0.22711409395973153
SBM,150,5,0,0.20975391498881432,1,0.20993288590604026,0,0.21440715883668904
SBM,50,2,0,0.22040816326530613,0,0.22040816326530613,0,0.2612244897959184
SBM,50,3,7,0.18617021276595744,0,0.20567375886524822,0,0.2127659574468085
SBM,50,5,1,0.1404081632653061,0,0.13877551020408163,0,0.1404081632653061
SBM,100,2,0,0.23434343434343435,0,0.2391919191919192,0,0.23959595959595958
SBM,100,3,2,0.20655534941249226,0,0.21273964131106987,0,0.2057307771593486
SBM,100,5,0,0.19393939393939394,1,0.18505050505050505,0,0.1923232323232323
SBM,150,2,0,0.2672035794183445,2,0.2657718120805369,0,0.2611185682326622
SBM,150,3,0,0.2305145413870246,0,0.2439373601789709,0,0.23659955257270693
SBM,150,5,2,0.21225950782997763,0,0.2195973154362416,0,0.21834451901565996
SBM,50,2,0,0.20244897959183675,3,0.2073469387755102,0,0.2089795918367347
SBM,50,3,0,0.18617021276595744,0,0.20390070921985815,0,0.1773049645390071
SBM,50,5,1,0.14530612244897959,2,0.15183673469387754,0,0.13714285714285715
SBM,100,2,0,0.2387878787878788,0,0.23676767676767677,0,0.23393939393939395
SBM,100,3,2,0.23747680890538034,1,0.23665223665223664,0,0.21933621933621933
SBM,100,5,1,0.2,2,0.20282828282828283,0,0.20363636363636364
SBM,150,2,0,0.2611185682326622,0,0.2625503355704698,0,0.2621923937360179
SBM,150,3,4,0.21870246085011186,2,0.22210290827740492,0,0.22353467561521254
SBM,150,5,2,0.21118568232662194,0,0.20384787472035795,0,0.218165548098434
SBM,50,2,1,0.23510204081632652,25,0.19755102040816327,0,0.23510204081632652
SBM,50,3,1,0.20212765957446807,1,0.21099290780141844,0,0.18439716312056736
SBM,50,5,1,0.16816326530612244,4,0.15836734693877552,0,0.16489795918367348
SBM,100,2,0,0.23757575757575758,1,0.29535353535353537,0,0.2290909090909091
SBM,100,3,9,0.20366934652648938,0,0.21273964131106987,0,0.20366934652648938
SBM,100,5,6,0.20444444444444446,6,0.19838383838383838,0,0.20242424242424242
SBM,150,2,1,0.25789709172259506,0,0.2587919463087248,0,0.25986577181208054
SBM,150,3,0,0.22281879194630871,3,0.22317673378076064,0,0.22299776286353468
SBM,150,5,1,0.2206711409395973,0,0.22192393736017896,0,0.22281879194630871
SBM,50,2,3,0.2220408163265306,0,0.22040816326530613,0,0.21387755102040817
SBM,50,3,10,0.19148936170212766,7,0.18262411347517732,0,0.19858156028368795
SBM,50,5,1,0.16326530612244897,1,0.156734693877551,0,0.15836734693877552
SBM,100,2,11,0.24323232323232324,0,0.23797979797979799,0,0.24565656565656566
SBM,100,3,0,0.2259327973613688,0,0.2077922077922078,0,0.209853638425067
SBM,100,5,0,0.2012121212121212,0,0.2012121212121212,0,0.2
SBM,150,2,0,0.2587919463087248,0,0.2587919463087248,0,0.2596868008948546
SBM,150,3,1,0.2287248322147651,0,0.232662192393736,0,0.26988814317673376
SBM,150,5,1,0.21798657718120806,1,0.2206711409395973,0,0.21906040268456375
SBM,50,2,21,0.2073469387755102,5,0.19755102040816327,0,0.26448979591836735
SBM,50,3,9,0.1879432624113475,4,0.20567375886524822,0,0.20921985815602837
SBM,50,5,1,0.16489795918367348,1,0.1730612244897959,0,0.17795918367346938
SBM,100,2,0,0.23676767676767677,7,0.24,0,0.2412121212121212
SBM,100,3,7,0.2391259534116677,2,0.21727478870336014,0,0.24159967017109873
SBM,100,5,0,0.1991919191919192,0,0.20404040404040405,0,0.20363636363636364
SBM,150,2,0,0.26344519015659956,0,0.26272930648769577,0,0.26416107382550336
SBM,150,3,2,0.24697986577181208,1,0.24662192393736018,0,0.2247874720357942
SBM,150,5,2,0.21619686800894855,1,0.21798657718120806,0,0.21333333333333335
