type,vertex_count,edge_density,new_fp,new_energy,half_fp,half_energy,zero_fp,zero_energy
ER,50,0.4,0,0.31183673469387757,0,0.2922448979591837,0,0.3004081632653061
ER,50,0.5,0,0.313469387755102,1,0.3069387755102041,0,0.3183673469387755
ER,100,0.1,1,0.12080808080808081,1,0.11757575757575757,0,0.12
ER,100,0.2,0,0.22787878787878788,5,0.23434343434343435,0,0.2315151515151515
ER,100,0.3,1,0.3022222222222222,1,0.30828282828282827,0,0.30626262626262624
ER,100,0.4,1,0.3478787878787879,3,0.34383838383838383,0,0.3474747474747475
ER,100,0.5,0,0.35797979797979795,0,0.36323232323232324,0,0.35878787878787877
ER,20,0.1,3,0.07368421052631578,2,0.06315789473684211,0,0.05263157894736842
ER,20,0.2,12,0.031578947368421054,3,0.10526315789473684,0,0.09473684210526316
ER,20,0.3,2,0.17894736842105263,10,0.17894736842105263,0,0.21052631578947367
ER,20,0.4,6,0.15789473684210525,5,0.17894736842105263,0,0.2
ER,20,0.5,4,0.2,2,0.24210526315789474,0,0.24210526315789474
ER,50,0.1,1,0.10448979591836735,4,0.1126530612244898,0,0.10775510204081633
ER,50,0.2,4,0.1730612244897959,0,0.18775510204081633,0,0.17469387755102042
ER,50,0.3,0,0.2595918367346939,0,0.25795918367346937,0,0.27591836734693875
ER,50,0.4,4,0.2889795918367347,5,0.28244897959183674,0,0.3216326530612245
ER,50,0.5,1,0.3248979591836735,0,0.3069387755102041,0,0.3053061224489796
ER,100,0.1,1,0.1195959595959596,0,0.11717171717171718,0,0.11757575757575757
ER,100,0.2,0,0.21212121212121213,1,0.21292929292929294,0,0.21373737373737373
ER,100,0.3,1,0.29373737373737374,1,0.2957575757575758,0,0.29858585858585857
ER,100,0.4,0,0.34949494949494947,1,0.34949494949494947,0,0.34626262626262627
ER,100,0.5,1,0.36323232323232324,0,0.35878787878787877,0,0.362020202020202
ER,20,0.1,11,0.0,10,0.010526315789473684,0,0.021052631578947368
ER,20,0.2,13,0.042105263157894736,3,0.09473684210526316,0,0.11578947368421053
ER,20,0.3,2,0.14736842105263157,2,0.2,0,0.22105263157894736
ER,20,0.4,0,0.23157894736842105,10,0.2,0,0.22105263157894736
ER,20,0.5,0,0.23157894736842105,5,0.23157894736842105,0,0.23157894736842105
ER,50,0.1,0,0.08,2,0.08,0,0.07673469387755102
ER,50,0.2,0,0.18775510204081633,0,0.18122448979591838,0,0.18285714285714286
ER,50,0.3,4,0.2530612244897959,1,0.24326530612244898,0,0.2530612244897959
ER,50,0.4,2,0.2938775510204082,1,0.29551020408163264,0,0.2873469387755102
ER,50,0.5,0,0.3020408163265306,0,0.31510204081632653,0,0.31183673469387757
ER,100,0.1,1,0.11797979797979798,1,0.1191919191919192,0,0.11838383838383838
ER,100,0.2,0,0.2222222222222222,1,0.21777777777777776,0,0.2206060606060606
ER,100,0.3,2,0.3018181818181818,2,0.30262626262626263,0,0.2973737373737374
ER,100,0.4,2,0.3507070707070707,3,0.3474747474747475,0,0.35515151515151516
ER,100,0.5,2,0.36363636363636365,3,0.36727272727272725,0,0.362020202020202
ER,20,0.1,1,0.05263157894736842,2,0.05263157894736842,0,0.07368421052631578
ER,20,0.2,0,0.14736842105263157,4,0.12631578947368421,0,0.14736842105263157
ER,20,0.3,1,0.15789473684210525,9,0.14736842105263157,0,0.18947368421052632
ER,20,0.4,5,0.25263157894736843,10,0.15789473684210525,0,0.22105263157894736
ER,20,0.5,2,0.16842105263157894,2,0.22105263157894736,0,0.24210526315789474
ER,50,0.1,11,0.06693877551020408,2,0.07673469387755102,0,0.0783673469387755
ER,50,0.2,0,0.18612244897959185,0,0.1893877551020408,0,0.1893877551020408
ER,50,0.3,0,0.24979591836734694,1,0.24979591836734694,0,0.24326530612244898
ER,50,0.4,0,0.2938775510204082,1,0.29061224489795917,0,0.3069387755102041
ER,50,0.5,1,0.31183673469387757,6,0.3069387755102041,0,0.3020408163265306
ER,100,0.1,2,0.12080808080808081,0,0.12323232323232323,0,0.12121212121212122
ER,100,0.2,0,0.2286868686868687,0,0.2311111111111111,0,0.2307070707070707
ER,100,0.3,0,0.3022222222222222,2,0.30303030303030304,0,0.2997979797979798
ER,100,0.4,0,0.34424242424242424,1,0.34626262626262627,0,0.3418181818181818
ER,100,0.5,3,0.36808080808080806,0,0.36404040404040405,0,0.36484848484848487
ER,20,0.1,0,0.042105263157894736,1,0.05263157894736842,0,0.05263157894736842
ER,20,0.2,8,0.09473684210526316,4,0.08421052631578947,0,0.08421052631578947
ER,20,0.3,4,0.2,1,0.21052631578947367,0,0.18947368421052632
ER,20,0.4,2,0.22105263157894736,7,0.21052631578947367,0,0.24210526315789474
ER,20,0.5,4,0.25263157894736843,10,0.15789473684210525,0,0.2736842105263158
ER,50,0.1,0,0.08816326530612245,1,0.08326530612244898,0,0.08816326530612245
ER,50,0.2,2,0.16979591836734695,4,0.17142857142857143,0,0.17469387755102042
ER,50,0.3,2,0.2612244897959184,0,0.24979591836734694,0,0.2563265306122449
ER,50,0.4,1,0.2987755102040816,0,0.29061224489795917,0,0.3004081632653061
ER,50,0.5,0,0.3053061224489796,0,0.31673469387755104,0,0.3053061224489796
ER,100,0.1,1,0.11555555555555555,1,0.11676767676767677,0,0.1195959595959596
ER,100,0.2,1,0.22383838383838384,2,0.22343434343434343,0,0.2202020202020202
ER,100,0.3,1,0.30303030303030304,0,0.30707070707070705,0,0.3054545454545455
ER,100,0.4,1,0.34505050505050505,2,0.3523232323232323,0,0.34464646464646465
ER,100,0.5,0,0.3652525252525253,0,0.3608080808080808,0,0.35878787878787877
ER,20,0.1,1,0.06315789473684211,10,0.021052631578947368,0,0.06315789473684211
ER,20,0.2,4,0.11578947368421053,0,0.1368421052631579,0,0.14736842105263157
ER,20,0.3,1,0.17894736842105263,2,0.18947368421052632,0,0.16842105263157894
ER,20,0.4,0,0.18947368421052632,2,0.23157894736842105,0,0.23157894736842105
ER,20,0.5,1,0.22105263157894736,4,0.17894736842105263,0,0.2
ER,50,0.1,1,0.0963265306122449,6,0.08816326530612245,0,0.09959183673469388
ER,50,0.2,11,0.18285714285714286,1,0.18612244897959185,0,0.18285714285714286
ER,50,0.3,2,0.27918367346938777,1,0.25795918367346937,0,0.2595918367346939
ER,50,0.4,0,0.29551020408163264,2,0.29551020408163264,0,0.2987755102040816
ER,50,0.5,0,0.2873469387755102,2,0.3020408163265306,0,0.31020408163265306
ER,100,0.1,0,0.11393939393939394,0,0.11313131313131314,0,0.11434343434343434
ER,100,0.2,0,0.22626262626262628,0,0.22262626262626262,0,0.22343434343434343
ER,100,0.3,4,0.3103030303030303,2,0.3022222222222222,0,0.30747474747474746
ER,100,0.4,0,0.3482828282828283,1,0.34626262626262627,0,0.34505050505050505
ER,100,0.5,0,0.36646464646464644,0,0.3595959595959596,0,0.3608080808080808
ER,20,0.1,10,0.031578947368421054,1,0.042105263157894736,0,0.042105263157894736
ER,20,0.2,0,0.11578947368421053,6,0.06315789473684211,0,0.08421052631578947
ER,20,0.3,8,0.10526315789473684,3,0.17894736842105263,0,0.24210526315789474
ER,20,0.4,6,0.18947368421052632,10,0.2,0,0.2736842105263158
ER,20,0.5,0,0.23157894736842105,3,0.23157894736842105,0,0.25263157894736843
ER,50,0.1,2,0.07346938775510205,2,0.0653061224489796,0,0.06857142857142857
ER,50,0.2,1,0.18448979591836734,0,0.1763265306122449,0,0.19918367346938776
ER,50,0.3,1,0.24,0,0.2563265306122449,0,0.24816326530612245
ER,50,0.4,1,0.3020408163265306,1,0.2987755102040816,0,0.30857142857142855
ER,50,0.5,0,0.31020408163265306,1,0.3069387755102041,0,0.31020408163265306
ER,100,0.1,0,0.11232323232323232,2,0.1103030303030303,0,0.11070707070707071
ER,100,0.2,2,0.23474747474747476,0,0.23474747474747476,0,0.23353535353535354
ER,100,0.3,0,0.2921212121212121,0,0.296969696969697,0,0.2961616161616162
ER,100,0.4,2,0.34383838383838383,1,0.34505050505050505,0,0.3474747474747475
ER,100,0.5,0,0.3616161616161616,1,0.3591919191919192,0,0.36767676767676766
ER,20,0.1,9,0.0,7,0.010526315789473684,0,0.031578947368421054
ER,20,0.2,2,0.09473684210526316,8,0.08421052631578947,0,0.12631578947368421
ER,20,0.3,6,0.16842105263157894,1,0.17894736842105263,0,0.2
ER,20,0.4,1,0.23157894736842105,0,0.21052631578947367,0,0.21052631578947367
ER,20,0.5,4,0.24210526315789474,1,0.25263157894736843,0,0.23157894736842105
ER,50,0.1,4,0.07673469387755102,1,0.08163265306122448,0,0.0783673469387755
ER,50,0.2,1,0.20081632653061224,3,0.20408163265306123,0,0.19428571428571428
ER,50,0.3,2,0.24653061224489795,1,0.24653061224489795,0,0.23346938775510204
ER,50,0.4,1,0.28244897959183674,1,0.2873469387755102,0,0.3036734693877551
ER,50,0.5,0,0.32,1,0.31020408163265306,0,0.31673469387755104
ER,100,0.1,3,0.11595959595959596,5,0.11838383838383838,0,0.12282828282828283
ER,100,0.2,0,0.22464646464646465,2,0.22181818181818183,0,0.22181818181818183
ER,100,0.3,1,0.30303030303030304,2,0.30303030303030304,0,0.2973737373737374
ER,100,0.4,0,0.3482828282828283,1,0.34383838383838383,0,0.34505050505050505
ER,100,0.5,3,0.36727272727272725,1,0.36404040404040405,0,0.3612121212121212
ER,20,0.1,1,0.031578947368421054,3,0.021052631578947368,0,0.031578947368421054
ER,20,0.2,1,0.09473684210526316,0,0.09473684210526316,0,0.09473684210526316
ER,20,0.3,10,0.14736842105263157,10,0.1368421052631579,0,0.18947368421052632
ER,20,0.4,4,0.2,5,0.2,0,0.18947368421052632
ER,20,0.5,1,0.22105263157894736,0,0.23157894736842105,0,0.2
ER,50,0.1,3,0.09142857142857143,3,0.08326530612244898,0,0.09306122448979592
ER,50,0.2,0,0.1730612244897959,0,0.1763265306122449,0,0.18122448979591838
ER,50,0.3,0,0.26285714285714284,6,0.26448979591836735,0,0.26448979591836735
ER,50,0.4,2,0.3020408163265306,4,0.2987755102040816,0,0.3036734693877551
ER,50,0.5,6,0.3036734693877551,0,0.29551020408163264,0,0.31510204081632653
ER,100,0.1,1,0.11757575757575757,6,0.11555555555555555,0,0.11676767676767677
ER,100,0.2,2,0.21898989898989898,0,0.21858585858585858,0,0.21818181818181817
ER,100,0.3,0,0.301010101010101,1,0.30262626262626263,0,0.30666666666666664
ER,100,0.4,1,0.34545454545454546,1,0.3498989898989899,0,0.34626262626262627
ER,100,0.5,1,0.3612121212121212,1,0.3616161616161616,0,0.3624242424242424
ER,20,0.1,1,0.042105263157894736,4,0.05263157894736842,0,0.05263157894736842
ER,20,0.2,2,0.11578947368421053,10,0.08421052631578947,0,0.12631578947368421
ER,20,0.3,2,0.1368421052631579,6,0.14736842105263157,0,0.1368421052631579
ER,20,0.4,1,0.21052631578947367,3,0.22105263157894736,0,0.25263157894736843
ER,20,0.5,1,0.22105263157894736,6,0.2,0,0.25263157894736843
ER,50,0.1,0,0.0783673469387755,8,0.08489795918367347,0,0.08489795918367347
ER,50,0.2,9,0.16979591836734695,1,0.18448979591836734,0,0.18285714285714286
ER,50,0.3,1,0.26448979591836735,3,0.2595918367346939,0,0.2693877551020408
ER,50,0.4,1,0.28408163265306124,3,0.29551020408163264,0,0.29551020408163264
ER,50,0.5,0,0.3053061224489796,0,0.32326530612244897,0,0.30857142857142855
ER,100,0.1,1,0.1191919191919192,4,0.11676767676767677,0,0.11636363636363636
ER,100,0.2,2,0.2311111111111111,1,0.22707070707070706,0,0.2307070707070707
ER,100,0.3,2,0.3018181818181818,2,0.29818181818181816,0,0.3058585858585859
ER,100,0.4,0,0.3511111111111111,1,0.35474747474747476,0,0.3515151515151515
ER,100,0.5,1,0.3604040404040404,0,0.36848484848484847,0,0.36363636363636365
ER,20,0.1,1,0.010526315789473684,10,0.0,0,0.021052631578947368
ER,20,0.2,2,0.10526315789473684,1,0.12631578947368421,0,0.12631578947368421
ER,20,0.3,7,0.1368421052631579,4,0.1368421052631579,0,0.16842105263157894
ER,20,0.4,1,0.24210526315789474,1,0.21052631578947367,0,0.23157894736842105
ER,20,0.5,4,0.22105263157894736,1,0.23157894736842105,0,0.22105263157894736
ER,50,0.1,3,0.08489795918367347,2,0.08816326530612245,0,0.0963265306122449
ER,50,0.2,2,0.17142857142857143,0,0.17959183673469387,0,0.1763265306122449
ER,50,0.3,4,0.24,1,0.24,0,0.2612244897959184
ER,50,0.4,0,0.29714285714285715,2,0.2938775510204082,0,0.3020408163265306
ER,50,0.5,2,0.2938775510204082,0,0.313469387755102,0,0.3183673469387755
ER,100,0.1,2,0.12121212121212122,4,0.1191919191919192,0,0.11595959595959596
ER,100,0.2,0,0.21898989898989898,0,0.2222222222222222,0,0.22383838383838384
ER,100,0.3,1,0.30505050505050507,3,0.29818181818181816,0,0.298989898989899
ER,100,0.4,2,0.3523232323232323,0,0.34949494949494947,0,0.34545454545454546
ER,100,0.5,2,0.355959595959596,3,0.36323232323232324,0,0.3608080808080808
ER,20,0.1,9,0.0,8,0.042105263157894736,0,0.05263157894736842
ER,20,0.2,8,0.09473684210526316,2,0.1368421052631579,0,0.14736842105263157
ER,20,0.3,2,0.17894736842105263,5,0.2,0,0.16842105263157894
ER,20,0.4,1,0.23157894736842105,0,0.22105263157894736,0,0.22105263157894736
ER,20,0.5,1,0.24210526315789474,0,0.23157894736842105,0,0.24210526315789474
ER,50,0.1,0,0.08326530612244898,1,0.07673469387755102,0,0.08489795918367347
ER,50,0.2,1,0.18285714285714286,0,0.1893877551020408,0,0.19428571428571428
ER,50,0.3,1,0.2612244897959184,1,0.2563265306122449,0,0.25142857142857145
ER,50,0.4,1,0.2873469387755102,1,0.27918367346938777,0,0.2889795918367347
ER,50,0.5,2,0.313469387755102,1,0.3183673469387755,0,0.313469387755102
ER,100,0.1,2,0.12444444444444444,2,0.12161616161616162,0,0.12363636363636364
ER,100,0.2,0,0.2202020202020202,3,0.22545454545454546,0,0.22747474747474747
ER,100,0.3,1,0.2917171717171717,0,0.2961616161616162,0,0.29292929292929293
ER,100,0.4,0,0.341010101010101,0,0.3511111111111111,0,0.34383838383838383
ER,100,0.5,2,0.36848484848484847,0,0.3604040404040404,0,0.36282828282828283
ER,20,0.1,14,0.010526315789473684,4,0.06315789473684211,0,0.07368421052631578
ER,20,0.2,1,0.042105263157894736,1,0.042105263157894736,0,0.05263157894736842
ER,20,0.3,0,0.14736842105263157,2,0.15789473684210525,0,0.15789473684210525
ER,20,0.4,2,0.23157894736842105,1,0.22105263157894736,0,0.24210526315789474
ER,20,0.5,4,0.18947368421052632,1,0.22105263157894736,0,0.2631578947368421
ER,50,0.1,8,0.07673469387755102,4,0.08326530612244898,0,0.08163265306122448
ER,50,0.2,0,0.21061224489795918,8,0.1926530612244898,0,0.20408163265306123
ER,50,0.3,2,0.26285714285714284,1,0.25795918367346937,0,0.2612244897959184
ER,50,0.4,6,0.29061224489795917,1,0.2889795918367347,0,0.2987755102040816
ER,50,0.5,1,0.3216326530612245,1,0.3053061224489796,0,0.31183673469387757
ER,100,0.1,3,0.11676767676767677,1,0.11757575757575757,0,0.11393939393939394
ER,100,0.2,1,0.22828282828282828,1,0.22585858585858587,0,0.22666666666666666
ER,100,0.3,1,0.30666666666666664,0,0.301010101010101,0,0.31232323232323234
ER,100,0.4,0,0.34464646464646465,2,0.3385858585858586,0,0.3482828282828283
ER,100,0.5,2,0.3652525252525253,0,0.36444444444444446,0,0.36
ER,20,0.1,6,0.021052631578947368,9,0.042105263157894736,0,0.06315789473684211
ER,20,0.2,2,0.06315789473684211,2,0.08421052631578947,0,0.08421052631578947
ER,20,0.3,4,0.29473684210526313,1,0.21052631578947367,0,0.23157894736842105
ER,20,0.4,0,0.25263157894736843,0,0.22105263157894736,0,0.24210526315789474
ER,20,0.5,7,0.2,0,0.24210526315789474,0,0.23157894736842105
ER,50,0.1,0,0.09795918367346938,4,0.09959183673469388,0,0.09959183673469388
ER,50,0.2,3,0.18612244897959185,1,0.19428571428571428,0,0.1926530612244898
ER,50,0.3,0,0.2677551020408163,2,0.2530612244897959,0,0.26448979591836735
ER,50,0.4,0,0.29551020408163264,3,0.3020408163265306,0,0.2938775510204082
ER,50,0.5,1,0.31183673469387757,1,0.30857142857142855,0,0.3020408163265306
ER,100,0.1,6,0.11757575757575757,1,0.12202020202020201,0,0.12161616161616162
ER,100,0.2,1,0.22262626262626262,3,0.22343434343434343,0,0.2197979797979798
ER,100,0.3,0,0.29858585858585857,0,0.2997979797979798,0,0.301010101010101
ER,100,0.4,0,0.3402020202020202,2,0.34464646464646465,0,0.3490909090909091
ER,100,0.5,0,0.3656565656565657,2,0.362020202020202,0,0.3571717171717172
ER,20,0.1,1,0.021052631578947368,2,0.021052631578947368,0,0.010526315789473684
ER,20,0.2,1,0.16842105263157894,1,0.17894736842105263,0,0.16842105263157894
ER,20,0.3,1,0.17894736842105263,10,0.14736842105263157,0,0.17894736842105263
ER,20,0.4,0,0.22105263157894736,6,0.22105263157894736,0,0.24210526315789474
ER,20,0.5,9,0.2,2,0.25263157894736843,0,0.24210526315789474
ER,50,0.1,2,0.08979591836734693,5,0.08,0,0.08326530612244898
ER,50,0.2,7,0.19918367346938776,2,0.19591836734693877,0,0.20081632653061224
ER,50,0.3,0,0.2563265306122449,5,0.2416326530612245,0,0.2595918367346939
ER,50,0.4,7,0.2922448979591837,7,0.2938775510204082,0,0.2938775510204082
ER,50,0.5,0,0.3069387755102041,0,0.313469387755102,0,0.30857142857142855
ER,100,0.1,2,0.1098989898989899,3,0.1098989898989899,0,0.11232323232323232
ER,100,0.2,0,0.21898989898989898,0,0.21656565656565657,0,0.21858585858585858
ER,100,0.3,0,0.30626262626262624,0,0.30424242424242426,0,0.2997979797979798
ER,100,0.4,2,0.3515151515151515,0,0.3511111111111111,0,0.3490909090909091
ER,100,0.5,1,0.36444444444444446,1,0.36323232323232324,0,0.36646464646464644
ER,20,0.1,9,0.06315789473684211,6,0.06315789473684211,0,0.08421052631578947
ER,20,0.2,1,0.10526315789473684,3,0.10526315789473684,0,0.10526315789473684
ER,20,0.3,0,0.2,9,0.1368421052631579,0,0.16842105263157894
ER,20,0.4,5,0.17894736842105263,0,0.23157894736842105,0,0.24210526315789474
ER,20,0.5,1,0.24210526315789474,0,0.22105263157894736,0,0.23157894736842105
ER,50,0.1,1,0.10938775510204081,1,0.1110204081632653,0,0.10285714285714286
ER,50,0.2,4,0.18775510204081633,0,0.18122448979591838,0,0.19755102040816327
ER,50,0.3,1,0.2612244897959184,0,0.26285714285714284,0,0.2563265306122449
ER,50,0.4,2,0.2938775510204082,0,0.3069387755102041,0,0.29714285714285715
ER,50,0.5,4,0.3216326530612245,3,0.31183673469387757,0,0.31020408163265306
ER,100,0.1,0,0.11838383838383838,0,0.11676767676767677,0,0.11595959595959596
ER,100,0.2,0,0.22383838383838384,2,0.22545454545454546,0,0.22707070707070706
ER,100,0.3,0,0.28525252525252526,0,0.2880808080808081,0,0.28484848484848485
ER,100,0.4,1,0.34464646464646465,1,0.3466666666666667,0,0.34424242424242424
ER,100,0.5,1,0.36404040404040405,0,0.3595959595959596,0,0.35515151515151516
ER,20,0.1,4,0.010526315789473684,4,0.031578947368421054,0,0.042105263157894736
ER,20,0.2,11,0.09473684210526316,10,0.08421052631578947,0,0.15789473684210525
ER,20,0.3,8,0.16842105263157894,1,0.16842105263157894,0,0.16842105263157894
ER,20,0.4,4,0.2,3,0.22105263157894736,0,0.22105263157894736
ER,20,0.5,1,0.23157894736842105,2,0.22105263157894736,0,0.25263157894736843
ER,50,0.1,0,0.08163265306122448,0,0.08653061224489796,0,0.08163265306122448
ER,50,0.2,0,0.16979591836734695,4,0.17959183673469387,0,0.18612244897959185
ER,50,0.3,5,0.2563265306122449,0,0.2416326530612245,0,0.24979591836734694
ER,50,0.4,1,0.3020408163265306,2,0.29551020408163264,0,0.2938775510204082
ER,50,0.5,2,0.3248979591836735,1,0.3020408163265306,0,0.31183673469387757
ER,100,0.1,1,0.11191919191919192,1,0.11797979797979798,0,0.11474747474747475
ER,100,0.2,3,0.22707070707070706,7,0.22141414141414142,0,0.2206060606060606
ER,100,0.3,5,0.298989898989899,1,0.30262626262626263,0,0.30303030303030304
ER,100,0.4,0,0.34383838383838383,1,0.3337373737373737,0,0.3523232323232323
ER,100,0.5,3,0.3604040404040404,0,0.35878787878787877,0,0.3692929292929293
ER,20,0.1,4,0.042105263157894736,1,0.05263157894736842,0,0.042105263157894736
ER,20,0.2,4,0.1368421052631579,1,0.12631578947368421,0,0.1368421052631579
ER,20,0.3,0,0.18947368421052632,2,0.2,0,0.18947368421052632
ER,20,0.4,0,0.23157894736842105,1,0.21052631578947367,0,0.23157894736842105
ER,20,0.5,1,0.25263157894736843,3,0.25263157894736843,0,0.23157894736842105
ER,50,0.1,1,0.10448979591836735,3,0.10612244897959183,0,0.10448979591836735
ER,50,0.2,1,0.20408163265306123,1,0.20081632653061224,0,0.2073469387755102
ER,50,0.3,3,0.2612244897959184,0,0.24653061224489795,0,0.2546938775510204
ER,50,0.4,0,0.3053061224489796,0,0.2938775510204082,0,0.2889795918367347
ER,50,0.5,0,0.30857142857142855,1,0.31510204081632653,0,0.32326530612244897
ER,100,0.1,2,0.12484848484848485,0,0.12565656565656566,0,0.12727272727272726
ER,100,0.2,2,0.22464646464646465,1,0.22828282828282828,0,0.22585858585858587
ER,100,0.3,3,0.2921212121212121,1,0.296969696969697,0,0.29494949494949496
ER,100,0.4,1,0.34626262626262627,1,0.343030303030303,0,0.3523232323232323
ER,100,0.5,2,0.3567676767676768,1,0.35797979797979795,0,0.36282828282828283
ER,20,0.1,8,0.042105263157894736,2,0.07368421052631578,0,0.08421052631578947
ER,20,0.2,0,0.12631578947368421,4,0.11578947368421053,0,0.14736842105263157
ER,20,0.3,6,0.21052631578947367,9,0.1368421052631579,0,0.15789473684210525
ER,20,0.4,4,0.2,2,0.21052631578947367,0,0.23157894736842105
ER,20,0.5,2,0.24210526315789474,1,0.22105263157894736,0,0.23157894736842105
ER,50,0.1,1,0.10775510204081633,2,0.10612244897959183,0,0.10612244897959183
ER,50,0.2,0,0.17795918367346938,0,0.18448979591836734,0,0.18612244897959185
ER,50,0.3,5,0.2546938775510204,5,0.2546938775510204,0,0.26612244897959186
ER,50,0.4,0,0.3020408163265306,2,0.31673469387755104,0,0.2938775510204082
ER,50,0.5,0,0.31020408163265306,1,0.3036734693877551,0,0.313469387755102
ER,100,0.1,1,0.12444444444444444,1,0.12606060606060607,0,0.12606060606060607
ER,100,0.2,1,0.22828282828282828,4,0.2206060606060606,0,0.22545454545454546
ER,100,0.3,1,0.3086868686868687,1,0.3054545454545455,0,0.3115151515151515
ER,100,0.4,0,0.3503030303030303,5,0.3482828282828283,0,0.3482828282828283
ER,100,0.5,2,0.3652525252525253,0,0.3692929292929293,0,0.36767676767676766
ER,20,0.1,1,0.05263157894736842,9,0.031578947368421054,0,0.06315789473684211
ER,20,0.2,1,0.11578947368421053,10,0.06315789473684211,0,0.11578947368421053
ER,20,0.3,1,0.17894736842105263,3,0.15789473684210525,0,0.16842105263157894
ER,20,0.4,2,0.18947368421052632,0,0.21052631578947367,0,0.25263157894736843
ER,20,0.5,0,0.22105263157894736,1,0.23157894736842105,0,0.24210526315789474
ER,50,0.1,6,0.0963265306122449,0,0.09959183673469388,0,0.10448979591836735
ER,50,0.2,1,0.1910204081632653,1,0.1926530612244898,0,0.19428571428571428
ER,50,0.3,0,0.24326530612244898,1,0.2416326530612245,0,0.2416326530612245
ER,50,0.4,0,0.3036734693877551,2,0.2987755102040816,0,0.2938775510204082
ER,50,0.5,0,0.30857142857142855,0,0.3036734693877551,0,0.30857142857142855
ER,100,0.1,1,0.11393939393939394,1,0.11595959595959596,0,0.11797979797979798
ER,100,0.2,6,0.21777777777777776,0,0.21858585858585858,0,0.2193939393939394
ER,100,0.3,0,0.3111111111111111,0,0.3054545454545455,0,0.3090909090909091
ER,100,0.4,0,0.34545454545454546,0,0.3486868686868687,0,0.3426262626262626
ER,100,0.5,2,0.3612121212121212,2,0.36404040404040405,0,0.36686868686868684
ER,20,0.1,8,0.031578947368421054,0,0.031578947368421054,0,0.031578947368421054
ER,20,0.2,6,0.12631578947368421,1,0.11578947368421053,0,0.11578947368421053
ER,20,0.3,3,0.21052631578947367,2,0.17894736842105263,0,0.22105263157894736
ER,20,0.4,2,0.21052631578947367,0,0.24210526315789474,0,0.24210526315789474
ER,20,0.5,6,0.22105263157894736,1,0.21052631578947367,0,0.24210526315789474
ER,50,0.1,2,0.09306122448979592,4,0.08653061224489796,0,0.08653061224489796
ER,50,0.2,2,0.18612244897959185,3,0.18122448979591838,0,0.1910204081632653
ER,50,0.3,2,0.2595918367346939,0,0.24816326530612245,0,0.25142857142857145
ER,50,0.4,3,0.2987755102040816,0,0.2987755102040816,0,0.2938775510204082
ER,50,0.5,0,0.30857142857142855,0,0.30857142857142855,0,0.32
ER,100,0.1,1,0.12080808080808081,1,0.12525252525252525,0,0.12323232323232323
ER,100,0.2,1,0.21737373737373739,1,0.22101010101010102,0,0.22303030303030302
ER,100,0.3,3,0.29858585858585857,2,0.2961616161616162,0,0.30303030303030304
ER,100,0.4,2,0.3523232323232323,0,0.34424242424242424,0,0.35313131313131313
ER,100,0.5,1,0.35838383838383836,0,0.36363636363636365,0,0.3608080808080808
ER,20,0.1,12,0.010526315789473684,0,0.07368421052631578,0,0.08421052631578947
ER,20,0.2,3,0.12631578947368421,10,0.06315789473684211,0,0.11578947368421053
ER,20,0.3,3,0.17894736842105263,1,0.18947368421052632,0,0.17894736842105263
ER,20,0.4,0,0.22105263157894736,2,0.21052631578947367,0,0.22105263157894736
ER,20,0.5,2,0.23157894736842105,7,0.18947368421052632,0,0.23157894736842105
ER,50,0.1,12,0.08653061224489796,1,0.09795918367346938,0,0.0963265306122449
ER,50,0.2,1,0.18448979591836734,1,0.19591836734693877,0,0.1893877551020408
ER,50,0.3,0,0.2546938775510204,2,0.24653061224489795,0,0.25795918367346937
ER,50,0.4,1,0.3053061224489796,0,0.2938775510204082,0,0.2922448979591837
ER,50,0.5,1,0.3248979591836735,9,0.3036734693877551,0,0.3183673469387755
ER,100,0.1,0,0.11191919191919192,0,0.11272727272727273,0,0.11191919191919192
ER,100,0.2,0,0.2202020202020202,0,0.22545454545454546,0,0.2202020202020202
ER,100,0.3,2,0.3058585858585859,1,0.3018181818181818,0,0.30262626262626263
ER,100,0.4,2,0.34626262626262627,0,0.34626262626262627,0,0.3511111111111111
ER,100,0.5,1,0.3604040404040404,1,0.3571717171717172,0,0.3616161616161616
ER,20,0.1,10,0.042105263157894736,2,0.05263157894736842,0,0.06315789473684211
ER,20,0.2,0,0.14736842105263157,2,0.11578947368421053,0,0.14736842105263157
ER,20,0.3,2,0.17894736842105263,2,0.17894736842105263,0,0.17894736842105263
ER,20,0.4,8,0.17894736842105263,10,0.12631578947368421,0,0.23157894736842105
ER,20,0.5,6,0.21052631578947367,4,0.21052631578947367,0,0.23157894736842105
ER,50,0.1,0,0.08163265306122448,10,0.07673469387755102,0,0.08816326530612245
ER,50,0.2,1,0.17795918367346938,1,0.18285714285714286,0,0.18285714285714286
ER,50,0.3,1,0.24653061224489795,0,0.2563265306122449,0,0.2530612244897959
ER,50,0.4,1,0.2808163265306122,3,0.2889795918367347,0,0.2808163265306122
ER,50,0.5,0,0.313469387755102,1,0.31510204081632653,0,0.3004081632653061
ER,100,0.1,1,0.11555555555555555,0,0.11595959595959596,0,0.11595959595959596
ER,100,0.2,1,0.22707070707070706,3,0.22666666666666666,0,0.22585858585858587
ER,100,0.3,0,0.30505050505050507,4,0.29858585858585857,0,0.30666666666666664
ER,100,0.4,2,0.34424242424242424,1,0.34505050505050505,0,0.34949494949494947
