type,vertex_count,k,new_fp,new_energy,half_fp,half_energy,zero_fp,zero_energy
BA,150,5,3,0.07642058165548099,3,0.07480984340044743,0,0.07516778523489932
BA,150,7,7,0.10738255033557047,1,0.1123937360178971,0,0.10917225950782998
BA,50,3,5,0.10285714285714286,15,0.08326530612244898,0,0.10612244897959183
BA,50,5,4,0.15183673469387754,2,0.15346938775510205,0,0.15346938775510205
BA,50,7,8,0.18285714285714286,5,0.20081632653061224,0,0.19918367346938776
BA,100,3,2,0.06101010101010101,1,0.05858585858585859,0,0.059393939393939395
BA,100,5,4,0.10222222222222223,0,0.10626262626262627,0,0.10343434343434343
BA,100,7,0,0.1406060606060606,2,0.1406060606060606,0,0.1393939393939394
BA,150,3,1,0.044205816554809846,2,0.04599552572706935,0,0.0454586129753915
BA,150,5,10,0.07713646532438478,0,0.07910514541387025,0,0.08071588366890381
BA,150,7,3,0.10845637583892617,1,0.10881431767337807,0,0.11078299776286353
BA,50,3,1,0.08979591836734693,0,0.08816326530612245,0,0.09142857142857143
BA,50,5,11,0.15183673469387754,2,0.15346938775510205,0,0.16163265306122448
BA,50,7,10,0.18448979591836734,1,0.19591836734693877,0,0.2073469387755102
BA,100,3,0,0.06101010101010101,4,0.061414141414141414,0,0.05898989898989899
BA,100,5,2,0.09494949494949495,0,0.10666666666666667,0,0.09898989898989899
BA,100,7,1,0.1397979797979798,5,0.13737373737373737,0,0.13777777777777778
BA,150,3,2,0.045100671140939595,3,0.04563758389261745,0,0.0458165548098434
BA,150,5,0,0.0796420581655481,6,0.07695749440715884,0,0.0792841163310962
BA,150,7,1,0.10720357941834452,1,0.10630872483221476,0,0.10684563758389262
BA,50,3,1,0.10122448979591837,9,0.08653061224489796,0,0.10448979591836735
BA,50,5,2,0.15183673469387754,4,0.1469387755102041,0,0.16
BA,50,7,2,0.20244897959183675,1,0.2073469387755102,0,0.19918367346938776
BA,100,3,5,0.061414141414141414,0,0.06383838383838383,0,0.06060606060606061
BA,100,5,1,0.10343434343434343,2,0.10505050505050505,0,0.10262626262626262
BA,100,7,4,0.1402020202020202,0,0.14545454545454545,0,0.14747474747474748
BA,150,3,3,0.044384787472035794,0,0.04402684563758389,0,0.046353467561521255
BA,150,5,1,0.07803131991051454,1,0.07910514541387025,0,0.07534675615212529
BA,150,7,5,0.10756152125279642,3,0.10702460850111857,0,0.10953020134228188
BA,50,3,1,0.09142857142857143,1,0.08653061224489796,0,0.10122448979591837
BA,50,5,9,0.15020408163265306,1,0.156734693877551,0,0.15836734693877552
BA,50,7,2,0.18285714285714286,2,0.18775510204081633,0,0.1893877551020408
BA,100,3,0,0.05696969696969697,1,0.057373737373737375,0,0.06101010101010101
BA,100,5,4,0.10262626262626262,0,0.10545454545454545,0,0.10383838383838384
BA,100,7,0,0.1393939393939394,3,0.14424242424242426,0,0.138989898989899
BA,150,3,1,0.04348993288590604,3,0.04366890380313199,0,0.042953020134228186
BA,150,5,2,0.0789261744966443,0,0.08017897091722595,0,0.08017897091722595
BA,150,7,0,0.11078299776286353,0,0.10899328859060403,0,0.11096196868008948
BA,50,3,1,0.09306122448979592,7,0.08489795918367347,0,0.0963265306122449
BA,50,5,4,0.15510204081632653,4,0.16489795918367348,0,0.16653061224489796
BA,50,7,3,0.20408163265306123,25,0.15836734693877552,0,0.20081632653061224
BA,100,3,4,0.052121212121212124,30,0.04929292929292929,0,0.06262626262626263
BA,100,5,2,0.10222222222222223,5,0.1006060606060606,0,0.10747474747474747
BA,100,7,2,0.14262626262626263,1,0.13696969696969696,0,0.1406060606060606
BA,150,3,1,0.04187919463087248,5,0.04527964205816555,0,0.04456375838926174
BA,150,5,3,0.07982102908277405,2,0.07910514541387025,0,0.0792841163310962
BA,150,7,4,0.10863534675615212,1,0.10863534675615212,0,0.10953020134228188
BA,50,3,0,0.10122448979591837,3,0.09142857142857143,0,0.09959183673469388
BA,50,5,13,0.13877551020408163,0,0.15510204081632653,0,0.15183673469387754
BA,50,7,11,0.21224489795918366,25,0.16,0,0.2057142857142857
BA,100,3,4,0.06383838383838383,1,0.057777777777777775,0,0.06181818181818182
BA,100,5,5,0.10101010101010101,0,0.10303030303030303,0,0.10424242424242425
BA,100,7,9,0.13535353535353536,5,0.13494949494949496,0,0.13656565656565656
BA,150,3,0,0.046532438478747204,1,0.046353467561521255,0,0.044384787472035794
BA,150,5,6,0.07284116331096196,2,0.07391498881431767,0,0.07212527964205817
BA,150,7,12,0.10684563758389262,1,0.10827740492170022,0,0.10702460850111857
BA,50,3,5,0.0946938775510204,0,0.09795918367346938,0,0.10122448979591837
BA,50,5,2,0.15020408163265306,3,0.1469387755102041,0,0.15346938775510205
BA,50,7,3,0.20081632653061224,3,0.19428571428571428,0,0.2089795918367347
BA,100,3,0,0.06101010101010101,5,0.0602020202020202,0,0.06383838383838383
BA,100,5,0,0.0997979797979798,5,0.0997979797979798,0,0.10383838383838384
BA,100,7,16,0.13535353535353536,0,0.141010101010101,0,0.14383838383838385
BA,150,3,4,0.0447427293064877,0,0.04527964205816555,0,0.0447427293064877
BA,150,5,3,0.07677852348993289,4,0.07534675615212529,0,0.08
BA,150,7,7,0.10863534675615212,1,0.10970917225950783,0,0.10827740492170022
BA,50,3,2,0.0946938775510204,4,0.0946938775510204,0,0.08979591836734693
BA,50,5,1,0.13551020408163264,5,0.12081632653061225,0,0.15510204081632653
BA,50,7,22,0.1404081632653061,2,0.1893877551020408,0,0.19918367346938776
BA,100,3,1,0.061414141414141414,1,0.06424242424242424,0,0.06464646464646465
BA,100,5,2,0.10141414141414141,3,0.10464646464646464,0,0.11151515151515151
BA,100,7,6,0.141010101010101,15,0.14181818181818182,0,0.14747474747474748
BA,150,3,1,0.0447427293064877,1,0.044205816554809846,0,0.04742729306487696
BA,150,5,0,0.07785234899328859,1,0.0785682326621924,0,0.08071588366890381
BA,150,7,0,0.10774049217002236,11,0.10416107382550335,0,0.10416107382550335
BA,50,3,0,0.0963265306122449,7,0.08653061224489796,0,0.09142857142857143
BA,50,5,17,0.13551020408163264,1,0.14204081632653062,0,0.15510204081632653
BA,50,7,8,0.16489795918367348,8,0.18448979591836734,0,0.17959183673469387
BA,100,3,2,0.06060606060606061,2,0.06383838383838383,0,0.06424242424242424
BA,100,5,3,0.10222222222222223,1,0.10343434343434343,0,0.10020202020202021
BA,100,7,2,0.14222222222222222,4,0.14222222222222222,0,0.14424242424242426
BA,150,3,1,0.04134228187919463,2,0.04366890380313199,0,0.046532438478747204
BA,150,5,6,0.07838926174496644,1,0.07982102908277405,0,0.07803131991051454
BA,150,7,2,0.10648769574944071,1,0.10774049217002236,0,0.11131991051454139
BA,50,3,0,0.09795918367346938,24,0.0636734693877551,0,0.10122448979591837
BA,50,5,2,0.15020408163265306,1,0.156734693877551,0,0.16326530612244897
BA,50,7,1,0.21061224489795918,8,0.20244897959183675,0,0.20244897959183675
BA,100,3,1,0.057777777777777775,1,0.05494949494949495,0,0.06060606060606061
BA,100,5,3,0.10747474747474747,5,0.10262626262626262,0,0.10464646464646464
BA,100,7,2,0.14585858585858585,4,0.14545454545454545,0,0.14585858585858585
BA,150,3,2,0.04527964205816555,0,0.0461744966442953,0,0.046532438478747204
BA,150,5,1,0.07874720357941835,5,0.08053691275167785,0,0.08161073825503355
BA,150,7,2,0.10666666666666667,4,0.11060402684563758,0,0.11078299776286353
BA,50,3,0,0.0946938775510204,2,0.08979591836734693,0,0.09306122448979592
BA,50,5,8,0.1404081632653061,3,0.156734693877551,0,0.14530612244897959
BA,50,7,14,0.18448979591836734,7,0.19755102040816327,0,0.2057142857142857
BA,100,3,3,0.06101010101010101,4,0.05414141414141414,0,0.06101010101010101
BA,100,5,1,0.10101010101010101,5,0.0997979797979798,0,0.10505050505050505
BA,100,7,3,0.1385858585858586,1,0.13818181818181818,0,0.13616161616161615
BA,150,3,0,0.04563758389261745,1,0.0454586129753915,0,0.0447427293064877
BA,150,5,3,0.07570469798657718,1,0.07480984340044743,0,0.07803131991051454
BA,150,7,3,0.10630872483221476,3,0.10935123042505593,0,0.10559284116331097
BA,50,3,14,0.07673469387755102,4,0.0946938775510204,0,0.10285714285714286
BA,50,5,5,0.15020408163265306,2,0.15183673469387754,0,0.15510204081632653
BA,50,7,0,0.19755102040816327,9,0.19428571428571428,0,0.18285714285714286
BA,100,3,9,0.05494949494949495,0,0.0597979797979798,0,0.0602020202020202
BA,100,5,5,0.10545454545454545,1,0.10585858585858586,0,0.10424242424242425
BA,100,7,0,0.13333333333333333,2,0.1406060606060606,0,0.13777777777777778
BA,150,3,2,0.044384787472035794,2,0.044205816554809846,0,0.04527964205816555
BA,150,5,0,0.0810738255033557,3,0.07982102908277405,0,0.08
BA,150,7,0,0.10702460850111857,1,0.11060402684563758,0,0.11060402684563758
BA,50,3,0,0.09959183673469388,1,0.10612244897959183,0,0.10938775510204081
BA,50,5,3,0.1469387755102041,3,0.15183673469387754,0,0.15020408163265306
BA,50,7,0,0.20408163265306123,5,0.2057142857142857,0,0.19918367346938776
BA,100,3,0,0.05696969696969697,0,0.061414141414141414,0,0.057777777777777775
BA,100,5,1,0.10181818181818182,3,0.10222222222222223,0,0.10505050505050505
BA,100,7,2,0.1393939393939394,8,0.13777777777777778,0,0.1414141414141414
BA,150,3,2,0.042058165548098436,0,0.04384787472035794,0,0.04689038031319911
BA,150,5,1,0.07570469798657718,4,0.07463087248322148,0,0.07946308724832214
BA,150,7,0,0.10666666666666667,0,0.10845637583892617,0,0.10899328859060403
BA,50,3,3,0.09306122448979592,4,0.0963265306122449,0,0.10285714285714286
BA,50,5,8,0.15836734693877552,2,0.15836734693877552,0,0.15183673469387754
BA,50,7,2,0.1926530612244898,25,0.13714285714285715,0,0.19918367346938776
BA,100,3,6,0.05858585858585859,7,0.06181818181818182,0,0.0602020202020202
BA,100,5,1,0.10222222222222223,5,0.10020202020202021,0,0.09777777777777778
BA,100,7,1,0.14626262626262626,8,0.14747474747474748,0,0.14383838383838385
BA,150,3,2,0.04456375838926174,8,0.04760626398210291,0,0.04742729306487696
BA,150,5,2,0.0796420581655481,0,0.0774944071588367,0,0.07910514541387025
BA,150,7,0,0.10863534675615212,0,0.10809843400447428,0,0.11042505592841163
BA,50,3,1,0.09142857142857143,1,0.0963265306122449,0,0.09959183673469388
BA,50,5,11,0.156734693877551,1,0.14857142857142858,0,0.1436734693877551
BA,50,7,1,0.2057142857142857,2,0.2073469387755102,0,0.19428571428571428
BA,100,3,1,0.06464646464646465,8,0.06060606060606061,0,0.06222222222222222
BA,100,5,3,0.10181818181818182,1,0.10666666666666667,0,0.10303030303030303
BA,100,7,0,0.14181818181818182,1,0.14262626262626263,0,0.14464646464646463
BA,150,3,0,0.0454586129753915,1,0.042953020134228186,0,0.04527964205816555
BA,150,5,7,0.07910514541387025,3,0.0785682326621924,0,0.08286353467561522
BA,150,7,1,0.10809843400447428,1,0.10953020134228188,0,0.10774049217002236
BA,50,3,1,0.10448979591836735,9,0.08326530612244898,0,0.0963265306122449
BA,50,5,20,0.12897959183673469,2,0.15183673469387754,0,0.1730612244897959
BA,50,7,2,0.1926530612244898,1,0.19755102040816327,0,0.18775510204081633
BA,100,3,5,0.06262626262626263,1,0.06101010101010101,0,0.06262626262626263
BA,100,5,1,0.10262626262626262,5,0.10666666666666667,0,0.0997979797979798
BA,100,7,6,0.14181818181818182,4,0.1414141414141414,0,0.14545454545454545
BA,150,3,3,0.04563758389261745,14,0.04384787472035794,0,0.04814317673378076
BA,150,5,3,0.07982102908277405,1,0.07624161073825503,0,0.07803131991051454
BA,150,7,2,0.10863534675615212,4,0.10917225950782998,0,0.10917225950782998
BA,50,3,2,0.08816326530612245,3,0.09795918367346938,0,0.09959183673469388
BA,50,5,1,0.1436734693877551,3,0.15183673469387754,0,0.16979591836734695
BA,50,7,3,0.20081632653061224,2,0.20244897959183675,0,0.2089795918367347
BA,100,3,4,0.05858585858585859,6,0.05616161616161616,0,0.06060606060606061
BA,100,5,4,0.10222222222222223,2,0.10101010101010101,0,0.10626262626262627
BA,100,7,3,0.13737373737373737,4,0.1385858585858586,0,0.14383838383838385
BA,150,3,2,0.047248322147651005,2,0.04599552572706935,0,0.04456375838926174
BA,150,5,2,0.08,2,0.07910514541387025,0,0.08178970917225951
BA,150,7,7,0.10881431767337807,6,0.10595078299776287,0,0.10881431767337807
BA,50,3,15,0.08979591836734693,1,0.10612244897959183,0,0.09795918367346938
BA,50,5,3,0.15510204081632653,6,0.15183673469387754,0,0.15346938775510205
BA,50,7,14,0.2220408163265306,0,0.21387755102040817,0,0.20408163265306123
BA,100,3,5,0.0602020202020202,4,0.05858585858585859,0,0.0597979797979798
BA,100,5,3,0.10222222222222223,6,0.10343434343434343,0,0.1006060606060606
BA,100,7,0,0.14343434343434344,2,0.14303030303030304,0,0.14343434343434344
BA,150,3,2,0.0461744966442953,1,0.04599552572706935,0,0.04402684563758389
BA,150,5,5,0.08017897091722595,2,0.0810738255033557,0,0.07982102908277405
BA,150,7,14,0.10595078299776287,0,0.11096196868008948,0,0.10809843400447428
BA,50,3,2,0.0963265306122449,2,0.09142857142857143,0,0.0963265306122449
BA,50,5,1,0.15346938775510205,2,0.15510204081632653,0,0.14530612244897959
BA,50,7,1,0.20081632653061224,3,0.2057142857142857,0,0.18775510204081633
BA,100,3,8,0.055757575757575756,1,0.059393939393939395,0,0.061414141414141414
BA,100,5,2,0.10383838383838384,5,0.09777777777777778,0,0.10222222222222223
BA,100,7,0,0.1385858585858586,7,0.1393939393939394,0,0.14464646464646463
BA,150,3,2,0.04492170022371365,2,0.044384787472035794,0,0.047069351230425056
BA,150,5,4,0.0785682326621924,2,0.07821029082774049,0,0.07821029082774049
BA,150,7,2,0.10845637583892617,2,0.10935123042505593,0,0.10756152125279642
BA,50,3,4,0.0963265306122449,9,0.09959183673469388,0,0.09795918367346938
BA,50,5,1,0.13387755102040816,12,0.13877551020408163,0,0.1436734693877551
BA,50,7,5,0.19755102040816327,25,0.14204081632653062,0,0.21061224489795918
BA,100,3,2,0.05898989898989899,0,0.06181818181818182,0,0.05656565656565657
BA,100,5,4,0.09737373737373738,0,0.10707070707070707,0,0.10181818181818182
BA,100,7,0,0.13616161616161615,2,0.13818181818181818,0,0.14222222222222222
BA,150,3,0,0.04563758389261745,0,0.042237136465324385,0,0.044205816554809846
BA,150,5,0,0.0796420581655481,3,0.08,0,0.0774944071588367
BA,150,7,1,0.10827740492170022,3,0.10738255033557047,0,0.10917225950782998
BA,50,3,11,0.08163265306122448,0,0.0946938775510204,0,0.0963265306122449
BA,50,5,1,0.15836734693877552,4,0.14530612244897959,0,0.15836734693877552
BA,50,7,1,0.19918367346938776,2,0.18448979591836734,0,0.17959183673469387
BA,100,3,10,0.057373737373737375,0,0.06222222222222222,0,0.05898989898989899
BA,100,5,1,0.10585858585858586,8,0.09898989898989899,0,0.10424242424242425
BA,100,7,1,0.13777777777777778,1,0.141010101010101,0,0.13616161616161615
BA,150,3,11,0.040268456375838924,0,0.04492170022371365,0,0.0447427293064877
BA,150,5,3,0.07803131991051454,5,0.07785234899328859,0,0.07874720357941835
BA,150,7,2,0.10809843400447428,2,0.10827740492170022,0,0.10827740492170022
BA,50,3,0,0.0963265306122449,6,0.09306122448979592,0,0.09795918367346938
BA,50,5,5,0.14857142857142858,7,0.16163265306122448,0,0.16489795918367348
BA,50,7,1,0.19428571428571428,1,0.20408163265306123,0,0.1926530612244898
BA,100,3,2,0.06181818181818182,2,0.05818181818181818,0,0.06343434343434344
BA,100,5,42,0.08161616161616161,5,0.10181818181818182,0,0.10101010101010101
BA,100,7,3,0.14303030303030304,0,0.1385858585858586,0,0.14383838383838385
BA,150,3,1,0.0458165548098434,3,0.04689038031319911,0,0.04492170022371365
BA,150,5,4,0.0789261744966443,0,0.07767337807606264,0,0.08
BA,150,7,3,0.11006711409395974,3,0.10970917225950783,0,0.10917225950782998
BA,50,3,1,0.09959183673469388,1,0.09795918367346938,0,0.09959183673469388
BA,50,5,1,0.14204081632653062,5,0.15183673469387754,0,0.16326530612244897
BA,50,7,1,0.21061224489795918,1,0.20244897959183675,0,0.20408163265306123
BA,100,3,5,0.05858585858585859,2,0.061414141414141414,0,0.0602020202020202
BA,100,5,1,0.09737373737373738,4,0.09777777777777778,0,0.1006060606060606
BA,100,7,6,0.14181818181818182,3,0.14343434343434344,0,0.14303030303030304
BA,150,3,2,0.0447427293064877,1,0.0461744966442953,0,0.04760626398210291
BA,150,5,2,0.0789261744966443,1,0.07803131991051454,0,0.0792841163310962
BA,150,7,2,0.11096196868008948,0,0.10881431767337807,0,0.11078299776286353
BA,50,3,1,0.10612244897959183,0,0.10122448979591837,0,0.10285714285714286
BA,50,5,1,0.16,10,0.15183673469387754,0,0.16
BA,50,7,1,0.19918367346938776,0,0.19428571428571428,0,0.21224489795918366
BA,100,3,1,0.059393939393939395,1,0.06181818181818182,0,0.0597979797979798
BA,100,5,1,0.10222222222222223,1,0.1006060606060606,0,0.10464646464646464
BA,100,7,6,0.13696969696969696,0,0.1393939393939394,0,0.13737373737373737
BA,150,3,5,0.045100671140939595,2,0.044205816554809846,0,0.04689038031319911
BA,150,5,1,0.07624161073825503,1,0.07677852348993289,0,0.07910514541387025
BA,150,7,0,0.1148993288590604,2,0.10970917225950783,0,0.11078299776286353
BA,50,3,1,0.09306122448979592,2,0.09142857142857143,0,0.09306122448979592
BA,50,5,12,0.1436734693877551,3,0.16,0,0.16
BA,50,7,3,0.21224489795918366,8,0.20408163265306123,0,0.20081632653061224
BA,100,3,21,0.05858585858585859,0,0.06222222222222222,0,0.06262626262626263
BA,100,5,2,0.10303030303030303,3,0.10303030303030303,0,0.10464646464646464
BA,100,7,1,0.14464646464646463,0,0.1402020202020202,0,0.14505050505050504
BA,150,3,3,0.046532438478747204,1,0.0458165548098434,0,0.04402684563758389
BA,150,5,3,0.07767337807606264,2,0.0785682326621924,0,0.07695749440715884
BA,150,7,1,0.10917225950782998,2,0.10684563758389262,0,0.11293064876957494
BA,50,3,2,0.0963265306122449,1,0.09142857142857143,0,0.09306122448979592
BA,50,5,6,0.1404081632653061,17,0.1306122448979592,0,0.15346938775510205
BA,50,7,3,0.2089795918367347,14,0.18612244897959185,0,0.20408163265306123
BA,100,3,2,0.0597979797979798,3,0.06060606060606061,0,0.06060606060606061
BA,100,5,6,0.10424242424242425,1,0.10222222222222223,0,0.10464646464646464
BA,100,7,0,0.14303030303030304,2,0.14424242424242426,0,0.1478787878787879
BA,150,3,0,0.04599552572706935,0,0.04313199105145414,0,0.04402684563758389
BA,150,5,5,0.07767337807606264,0,0.07874720357941835,0,0.08196868008948546
BA,150,7,1,0.10648769574944071,1,0.10935123042505593,0,0.11006711409395974
BA,50,3,1,0.0963265306122449,0,0.08979591836734693,0,0.09795918367346938
BA,50,5,2,0.16,0,0.15346938775510205,0,0.16653061224489796
BA,50,7,7,0.1910204081632653,5,0.20081632653061224,0,0.20408163265306123
BA,100,3,6,0.05696969696969697,0,0.0602020202020202,0,0.06222222222222222
BA,100,5,4,0.09818181818181818,8,0.09818181818181818,0,0.10343434343434343
BA,100,7,0,0.1406060606060606,5,0.13737373737373737,0,0.13818181818181818
BA,150,3,3,0.04456375838926174,1,0.046532438478747204,0,0.045100671140939595
BA,150,5,1,0.0796420581655481,6,0.07731543624161073,0,0.0789261744966443
BA,150,7,3,0.11131991051454139,2,0.11096196868008948,0,0.10738255033557047
BA,50,3,3,0.08489795918367347,3,0.08979591836734693,0,0.0963265306122449
BA,50,5,7,0.1404081632653061,25,0.1126530612244898,0,0.15183673469387754
BA,50,7,0,0.20081632653061224,0,0.21224489795918366,0,0.2089795918367347
BA,100,3,15,0.053737373737373736,1,0.05414141414141414,0,0.06101010101010101
BA,100,5,1,0.1006060606060606,2,0.10303030303030303,0,0.10949494949494949
BA,100,7,1,0.1414141414141414,4,0.13737373737373737,0,0.141010101010101
BA,150,3,3,0.04384787472035794,2,0.0458165548098434,0,0.04563758389261745
BA,150,5,0,0.07821029082774049,0,0.07821029082774049,0,0.0814317673378076
BA,150,7,4,0.10684563758389262,3,0.10863534675615212,0,0.11024608501118568
BA,50,3,0,0.10285714285714286,25,0.0653061224489796,0,0.09795918367346938
BA,50,5,2,0.15346938775510205,7,0.14204081632653062,0,0.15020408163265306
BA,50,7,2,0.1893877551020408,5,0.20244897959183675,0,0.20244897959183675
BA,100,3,7,0.05898989898989899,0,0.059393939393939395,0,0.061414141414141414
BA,100,5,1,0.10545454545454545,0,0.10424242424242425,0,0.10545454545454545
BA,100,7,2,0.138989898989899,1,0.13818181818181818,0,0.14303030303030304
BA,150,3,1,0.04563758389261745,3,0.0458165548098434,0,0.04563758389261745
BA,150,5,1,0.07570469798657718,1,0.07713646532438478,0,0.07552572706935123
BA,150,7,1,0.11006711409395974,1,0.11024608501118568,0,0.11060402684563758
BA,50,3,0,0.10285714285714286,0,0.0946938775510204,0,0.08979591836734693
BA,50,5,8,0.156734693877551,4,0.15510204081632653,0,0.16326530612244897
BA,50,7,0,0.1893877551020408,1,0.20408163265306123,0,0.19918367346938776
BA,100,3,0,0.06181818181818182,0,0.0597979797979798,0,0.06101010101010101
BA,100,5,2,0.1006060606060606,0,0.10262626262626262,0,0.10424242424242425
BA,100,7,4,0.1406060606060606,3,0.14181818181818182,0,0.14424242424242426
BA,150,3,2,0.042237136465324385,2,0.04814317673378076,0,0.04277404921700224
BA,150,5,0,0.07803131991051454,0,0.0785682326621924,0,0.07785234899328859
BA,150,7,2,0.10863534675615212,0,0.11131991051454139,0,0.10881431767337807
BA,50,3,3,0.08653061224489796,3,0.0963265306122449,0,0.08979591836734693
BA,50,5,0,0.156734693877551,2,0.14857142857142858,0,0.156734693877551
BA,50,7,8,0.21877551020408162,0,0.18612244897959185,0,0.21061224489795918
BA,100,3,0,0.059393939393939395,17,0.059393939393939395,0,0.0602020202020202
BA,100,5,2,0.10383838383838384,1,0.10383838383838384,0,0.10626262626262627
BA,100,7,2,0.1402020202020202,1,0.14707070707070707,0,0.14464646464646463
BA,150,3,0,0.04527964205816555,6,0.04331096196868009,0,0.04527964205816555
BA,150,5,1,0.07767337807606264,3,0.07731543624161073,0,0.07695749440715884
BA,150,7,0,0.10935123042505593,3,0.10988814317673377,0,0.11203579418344518
BA,50,3,12,0.08653061224489796,0,0.0946938775510204,0,0.0963265306122449
BA,50,5,6,0.1436734693877551,3,0.15836734693877552,0,0.15836734693877552
BA,50,7,5,0.21551020408163266,2,0.1926530612244898,0,0.20081632653061224
BA,100,3,10,0.05818181818181818,7,0.057373737373737375,0,0.06222222222222222
BA,100,5,6,0.10020202020202021,7,0.1006060606060606,0,0.10101010101010101
BA,100,7,1,0.14343434343434344,0,0.14424242424242426,0,0.14383838383838385
BA,150,3,1,0.04366890380313199,3,0.046353467561521255,0,0.0461744966442953
BA,150,5,5,0.08071588366890381,0,0.07659955257270694,0,0.0774944071588367
BA,150,7,0,0.11114093959731544,1,0.10809843400447428,0,0.10720357941834452
BA,50,3,2,0.08653061224489796,4,0.0946938775510204,0,0.09795918367346938
BA,50,5,0,0.16326530612244897,8,0.14857142857142858,0,0.16
BA,50,7,0,0.1910204081632653,1,0.20081632653061224,0,0.1910204081632653
BA,100,3,2,0.05696969696969697,3,0.057373737373737375,0,0.06262626262626263
BA,100,5,1,0.10383838383838384,5,0.09696969696969697,0,0.10707070707070707
BA,100,7,1,0.14383838383838385,1,0.14626262626262626,0,0.14585858585858585
BA,150,3,3,0.046353467561521255,2,0.0458165548098434,0,0.04527964205816555
BA,150,5,4,0.07606263982102908,2,0.07642058165548099,0,0.07803131991051454
BA,150,7,0,0.10863534675615212,7,0.10738255033557047,0,0.10720357941834452
BA,50,3,0,0.09142857142857143,1,0.09795918367346938,0,0.10285714285714286
BA,50,5,21,0.1306122448979592,0,0.1469387755102041,0,0.16489795918367348
BA,50,7,6,0.19755102040816327,2,0.20408163265306123,0,0.2073469387755102
BA,100,3,6,0.052121212121212124,14,0.05494949494949495,0,0.05858585858585859
BA,100,5,1,0.10383838383838384,2,0.09656565656565656,0,0.1006060606060606
BA,100,7,4,0.1393939393939394,2,0.14181818181818182,0,0.14626262626262626
BA,150,3,2,0.046532438478747204,0,0.045100671140939595,0,0.04277404921700224
BA,150,5,3,0.0789261744966443,0,0.08071588366890381,0,0.07838926174496644
BA,150,7,1,0.11257270693512304,7,0.10970917225950783,0,0.10827740492170022
BA,50,3,1,0.0946938775510204,5,0.08979591836734693,0,0.0946938775510204
BA,50,5,3,0.1469387755102041,2,0.156734693877551,0,0.156734693877551
BA,50,7,0,0.19918367346938776,0,0.19428571428571428,0,0.2057142857142857
BA,100,3,3,0.05696969696969697,7,0.05858585858585859,0,0.0602020202020202
BA,100,5,2,0.10626262626262627,1,0.10626262626262627,0,0.10303030303030303
BA,100,7,2,0.14343434343434344,4,0.14343434343434344,0,0.141010101010101
BA,150,3,4,0.044205816554809846,1,0.04187919463087248,0,0.045100671140939595
BA,150,5,1,0.0792841163310962,1,0.07874720357941835,0,0.0814317673378076
BA,150,7,5,0.11149888143176734,5,0.10881431767337807,0,0.10827740492170022
BA,50,3,0,0.09306122448979592,10,0.08979591836734693,0,0.09959183673469388
BA,50,5,13,0.16816326530612244,25,0.11918367346938775,0,0.16653061224489796
BA,50,7,4,0.18612244897959185,4,0.18775510204081633,0,0.1910204081632653
BA,100,3,0,0.05898989898989899,0,0.059393939393939395,0,0.059393939393939395
BA,100,5,0,0.10383838383838384,6,0.10666666666666667,0,0.10464646464646464
BA,100,7,3,0.1393939393939394,1,0.141010101010101,0,0.1393939393939394
BA,150,3,3,0.04492170022371365,0,0.04563758389261745,0,0.04402684563758389
BA,150,5,1,0.08017897091722595,6,0.07946308724832214,0,0.07642058165548099
BA,150,7,0,0.10774049217002236,2,0.10738255033557047,0,0.10970917225950783
BA,50,3,3,0.10122448979591837,0,0.09959183673469388,0,0.09959183673469388
BA,50,5,1,0.15836734693877552,3,0.1469387755102041,0,0.16489795918367348
BA,50,7,10,0.19918367346938776,7,0.2073469387755102,0,0.20081632653061224
BA,100,3,1,0.06060606060606061,3,0.057777777777777775,0,0.06060606060606061
BA,100,5,0,0.10666666666666667,4,0.10424242424242425,0,0.10383838383838384
BA,100,7,3,0.14303030303030304,0,0.1397979797979798,0,0.1393939393939394
BA,150,3,2,0.04492170022371365,10,0.04563758389261745,0,0.047248322147651005
BA,150,5,4,0.0796420581655481,1,0.07946308724832214,0,0.0789261744966443
BA,150,7,1,0.10863534675615212,0,0.10827740492170022,0,0.10988814317673377
BA,50,3,3,0.09306122448979592,1,0.10122448979591837,0,0.1110204081632653
BA,50,5,7,0.1436734693877551,0,0.1404081632653061,0,0.156734693877551
BA,50,7,2,0.20081632653061224,3,0.19591836734693877,0,0.19591836734693877
BA,100,3,0,0.0597979797979798,1,0.059393939393939395,0,0.06343434343434344
BA,100,5,0,0.10747474747474747,4,0.10262626262626262,0,0.10707070707070707
BA,100,7,1,0.14343434343434344,6,0.14464646464646463,0,0.14464646464646463
BA,150,3,1,0.04366890380313199,0,0.044205816554809846,0,0.04527964205816555
BA,150,5,0,0.0810738255033557,1,0.07821029082774049,0,0.08071588366890381
BA,150,7,2,0.10863534675615212,2,0.10988814317673377,0,0.10935123042505593
BA,50,3,1,0.0946938775510204,9,0.09795918367346938,0,0.0963265306122449
BA,50,5,0,0.15020408163265306,1,0.1404081632653061,0,0.15183673469387754
BA,50,7,6,0.2057142857142857,1,0.20244897959183675,0,0.20244897959183675
BA,100,3,0,0.0597979797979798,1,0.06101010101010101,0,0.06101010101010101
BA,100,5,3,0.10101010101010101,2,0.10585858585858586,0,0.10383838383838384
BA,100,7,4,0.13575757575757577,1,0.14181818181818182,0,0.14464646464646463
BA,150,3,2,0.044205816554809846,3,0.04671140939597315,0,0.046353467561521255
