type,vertex_count,edge_density,original_fp,original_energy,eigenvector_fp,eigenvector_energy,pagerank_fp, pagerank_energy, betweenness_fp, betweenness_energy, clustering_fp, clustering_energy, degree_fp, degree_energy
ER,100,0.3,0,0.3022222222222222,1,0.301010101010101,2,0.2966255809254395,0,0.29454545454545455,0,0.30505050505050507,2,0.29541321479086685
ER,100,0.4,1,0.3490909090909091,0,0.34505050505050505,0,0.3515151515151515,0,0.343030303030303,0,0.3519191919191919,0,0.3486868686868687
ER,100,0.5,3,0.3650697392359005,2,0.35845625378864415,0,0.3624242424242424,1,0.35838383838383836,2,0.361285108102647,0,0.35797979797979795
ER,20,0.1,1,0.042105263157894736,6,0.05714285714285714,1,0.06315789473684211,0,0.05263157894736842,5,0.05555555555555555,0,0.06315789473684211
ER,20,0.2,0,0.12631578947368421,3,0.13903743315508021,0,0.16842105263157894,5,0.1,4,0.15217391304347827,2,0.12698412698412698
ER,20,0.3,1,0.18947368421052632,0,0.16842105263157894,0,0.18947368421052632,1,0.17894736842105263,1,0.17894736842105263,0,0.18947368421052632
ER,20,0.4,1,0.24210526315789474,0,0.24210526315789474,1,0.22105263157894736,0,0.23157894736842105,0,0.23157894736842105,12,0.20967741935483872
ER,20,0.5,6,0.25142857142857145,1,0.2631578947368421,1,0.24210526315789474,1,0.21052631578947367,0,0.23157894736842105,0,0.21052631578947367
ER,50,0.1,2,0.09640522875816994,0,0.09306122448979592,0,0.0946938775510204,1,0.09306122448979592,1,0.08816326530612245,1,0.0963265306122449
ER,50,0.2,1,0.16326530612244897,0,0.17142857142857143,0,0.1730612244897959,2,0.1715686274509804,0,0.17469387755102042,0,0.17795918367346938
ER,50,0.3,5,0.2419753086419753,0,0.2563265306122449,0,0.24816326530612245,1,0.24653061224489795,1,0.24489795918367346,0,0.24489795918367346
ER,50,0.4,1,0.29714285714285715,4,0.2936833470057424,2,0.29248366013071897,1,0.3004081632653061,3,0.29623567921440264,0,0.3053061224489796
ER,50,0.5,1,0.31510204081632653,1,0.3053061224489796,0,0.31673469387755104,1,0.29714285714285715,0,0.31020408163265306,0,0.3036734693877551
ER,100,0.1,1,0.10787878787878788,0,0.10909090909090909,0,0.10868686868686869,0,0.10909090909090909,2,0.10870883006668014,1,0.1098989898989899
ER,100,0.2,4,0.21359223300970873,1,0.21777777777777776,0,0.21777777777777776,1,0.21858585858585858,3,0.2183141297756216,4,0.215210355987055
ER,100,0.3,1,0.3002020202020202,0,0.2993939393939394,4,0.2993527508090615,1,0.2961616161616162,0,0.29454545454545455,1,0.2993939393939394
ER,100,0.4,0,0.34949494949494947,0,0.34949494949494947,1,0.3470707070707071,0,0.34383838383838383,1,0.3498989898989899,3,0.35738831615120276
ER,100,0.5,4,0.36003236245954695,0,0.3701010101010101,0,0.35878787878787877,2,0.3624974742372196,0,0.3656565656565657,1,0.36
ER,20,0.1,2,0.05291005291005291,6,0.011428571428571429,9,0.012987012987012988,1,0.05263157894736842,4,0.03260869565217391,1,0.06315789473684211
ER,20,0.2,0,0.14736842105263157,10,0.12413793103448276,1,0.15789473684210525,2,0.10582010582010581,1,0.1368421052631579,0,0.11578947368421053
ER,20,0.3,0,0.21052631578947367,1,0.17894736842105263,2,0.17989417989417988,1,0.2,8,0.14814814814814814,4,0.22826086956521738
ER,20,0.4,0,0.24210526315789474,1,0.21052631578947367,0,0.24210526315789474,1,0.21052631578947367,6,0.21714285714285714,1,0.24210526315789474
ER,20,0.5,7,0.2603550295857988,4,0.22826086956521738,4,0.1956521739130435,0,0.22105263157894736,0,0.24210526315789474,0,0.22105263157894736
ER,50,0.1,4,0.07383100902378999,1,0.08,1,0.07020408163265306,1,0.07020408163265306,5,0.07078189300411522,1,0.0783673469387755
ER,50,0.2,0,0.1926530612244898,3,0.18657937806873978,2,0.19607843137254902,1,0.1926530612244898,0,0.19428571428571428,0,0.19591836734693877
ER,50,0.3,2,0.27124183006535946,0,0.24489795918367346,1,0.2563265306122449,1,0.2612244897959184,1,0.2677551020408163,3,0.25859247135842883
ER,50,0.4,3,0.29296235679214405,0,0.2873469387755102,0,0.2938775510204082,0,0.2857142857142857,1,0.28408163265306124,0,0.2873469387755102
ER,50,0.5,4,0.3166529942575882,2,0.31209150326797386,1,0.31020408163265306,0,0.3004081632653061,1,0.3036734693877551,0,0.313469387755102
ER,100,0.1,6,0.11347517730496454,1,0.11353535353535353,0,0.11515151515151516,0,0.11555555555555555,1,0.11232323232323232,2,0.10951707415639524
ER,100,0.2,0,0.21818181818181817,1,0.2113131313131313,1,0.21777777777777776,4,0.21723300970873785,0,0.21737373737373739,1,0.21616161616161617
ER,100,0.3,1,0.3014141414141414,1,0.2993939393939394,0,0.30626262626262624,2,0.30470802182259044,0,0.29858585858585857,0,0.29535353535353537
ER,100,0.4,1,0.3470707070707071,0,0.3482828282828283,1,0.34383838383838383,1,0.34585858585858587,0,0.3482828282828283,0,0.34383838383838383
ER,100,0.5,0,0.36404040404040405,1,0.3624242424242424,3,0.360622599555286,0,0.36323232323232324,1,0.3612121212121212,2,0.3624974742372196
ER,20,0.1,1,0.042105263157894736,1,0.05263157894736842,1,0.042105263157894736,1,0.05263157894736842,6,0.03428571428571429,2,0.042328042328042326
ER,20,0.2,7,0.15384615384615385,3,0.13903743315508021,0,0.1368421052631579,2,0.1164021164021164,3,0.12834224598930483,0,0.14736842105263157
ER,20,0.3,1,0.18947368421052632,6,0.21714285714285714,1,0.17894736842105263,0,0.17894736842105263,4,0.17391304347826086,0,0.22105263157894736
ER,20,0.4,2,0.21164021164021163,4,0.1956521739130435,1,0.17894736842105263,1,0.2,1,0.18947368421052632,1,0.16842105263157894
ER,20,0.5,12,0.27419354838709675,6,0.21714285714285714,0,0.22105263157894736,1,0.21052631578947367,1,0.25263157894736843,4,0.25
ER,50,0.1,1,0.08326530612244898,1,0.08163265306122448,0,0.08653061224489796,2,0.08823529411764706,2,0.08169934640522876,2,0.08496732026143791
ER,50,0.2,2,0.17320261437908496,0,0.18285714285714286,0,0.17959183673469387,0,0.1763265306122449,1,0.18775510204081633,9,0.1631623212783852
ER,50,0.3,4,0.2575881870385562,1,0.25795918367346937,0,0.2530612244897959,0,0.2677551020408163,0,0.25795918367346937,0,0.2416326530612245
ER,50,0.4,2,0.3022875816993464,0,0.29714285714285715,1,0.2873469387755102,0,0.29061224489795917,0,0.3053061224489796,0,0.3020408163265306
ER,50,0.5,1,0.29551020408163264,1,0.30857142857142855,1,0.3069387755102041,1,0.313469387755102,4,0.3133716160787531,2,0.29248366013071897
ER,100,0.1,0,0.11676767676767677,2,0.11396241664982824,1,0.11555555555555555,0,0.11313131313131314,1,0.11393939393939394,0,0.11474747474747475
ER,100,0.2,1,0.2206060606060606,2,0.2226712467165084,2,0.22388361285108102,1,0.2222222222222222,5,0.21983805668016193,2,0.22065063649222066
ER,100,0.3,3,0.3007883565797453,2,0.29460497070115177,0,0.30626262626262624,2,0.3030915336431602,2,0.3055162659123055,3,0.29917121487770365
ER,100,0.4,4,0.34951456310679613,1,0.3490909090909091,3,0.3440468971093592,3,0.34606832423691125,0,0.3490909090909091,4,0.34951456310679613
ER,100,0.5,1,0.3608080808080808,0,0.3660606060606061,2,0.3624974742372196,2,0.3661345726409376,3,0.3634525975338589,3,0.35617545987467153
ER,20,0.1,3,0.0213903743315508,3,0.0213903743315508,1,0.021052631578947368,1,0.021052631578947368,1,0.05263157894736842,5,0.044444444444444446
ER,20,0.2,10,0.08275862068965517,2,0.10582010582010581,1,0.09473684210526316,1,0.10526315789473684,1,0.10526315789473684,1,0.10526315789473684
ER,20,0.3,12,0.16129032258064516,4,0.13043478260869565,0,0.17894736842105263,0,0.21052631578947367,6,0.22857142857142856,0,0.17894736842105263
ER,20,0.4,2,0.17989417989417988,0,0.21052631578947367,1,0.18947368421052632,3,0.20320855614973263,1,0.22105263157894736,1,0.22105263157894736
ER,20,0.5,0,0.2631578947368421,2,0.21164021164021163,0,0.21052631578947367,0,0.2631578947368421,4,0.22826086956521738,0,0.23157894736842105
ER,50,0.1,0,0.08326530612244898,2,0.08169934640522876,0,0.08816326530612245,2,0.08660130718954248,1,0.08326530612244898,0,0.08653061224489796
ER,50,0.2,0,0.18285714285714286,2,0.1830065359477124,0,0.17959183673469387,0,0.19428571428571428,0,0.18285714285714286,6,0.18512396694214875
ER,50,0.3,2,0.2565359477124183,0,0.2563265306122449,4,0.25430680885972107,0,0.2530612244897959,1,0.2612244897959184,2,0.25326797385620914
ER,50,0.4,2,0.29248366013071897,1,0.29061224489795917,0,0.29551020408163264,2,0.2957516339869281,0,0.2922448979591837,0,0.28408163265306124
ER,50,0.5,3,0.3191489361702128,4,0.3084495488105004,1,0.3036734693877551,0,0.3069387755102041,3,0.3027823240589198,3,0.2978723404255319
ER,100,0.1,2,0.10911295211153768,1,0.1098989898989899,1,0.11151515151515151,1,0.1111111111111111,4,0.11205501618122977,1,0.10909090909090909
ER,100,0.2,1,0.23515151515151514,1,0.23030303030303031,0,0.2315151515151515,4,0.22896440129449838,0,0.2298989898989899,2,0.23237017579308952
ER,100,0.3,4,0.29692556634304207,0,0.29292929292929293,1,0.2973737373737374,2,0.2974338250151546,1,0.29818181818181816,1,0.29535353535353537
ER,100,0.4,1,0.3498989898989899,1,0.34545454545454546,0,0.3486868686868687,0,0.3482828282828283,1,0.3466666666666667,1,0.343030303030303
ER,100,0.5,0,0.3652525252525253,3,0.3602183141297756,0,0.3616161616161616,0,0.36363636363636365,2,0.3600727419680744,3,0.3598140287042652
ER,20,0.1,4,0.05434782608695652,1,0.05263157894736842,1,0.042105263157894736,2,0.021164021164021163,3,0.0427807486631016,2,0.031746031746031744
ER,20,0.2,2,0.09523809523809523,0,0.10526315789473684,1,0.11578947368421053,1,0.11578947368421053,0,0.11578947368421053,1,0.12631578947368421
ER,20,0.3,3,0.1925133689839572,0,0.17894736842105263,2,0.19047619047619047,0,0.21052631578947367,8,0.2222222222222222,4,0.22826086956521738
ER,20,0.4,1,0.23157894736842105,1,0.2631578947368421,0,0.25263157894736843,0,0.22105263157894736,3,0.1925133689839572,1,0.22105263157894736
ER,20,0.5,1,0.22105263157894736,3,0.22459893048128343,1,0.23157894736842105,0,0.23157894736842105,1,0.24210526315789474,2,0.2751322751322751
ER,50,0.1,2,0.08660130718954248,1,0.08653061224489796,0,0.08653061224489796,1,0.08979591836734693,2,0.08823529411764706,1,0.08816326530612245
ER,50,0.2,0,0.18122448979591838,1,0.17959183673469387,5,0.17777777777777778,3,0.1718494271685761,1,0.1730612244897959,1,0.18612244897959185
ER,50,0.3,6,0.25950413223140495,3,0.2618657937806874,0,0.25142857142857145,1,0.2530612244897959,0,0.24489795918367346,0,0.26285714285714284
ER,50,0.4,1,0.3004081632653061,1,0.3020408163265306,0,0.3004081632653061,1,0.2987755102040816,1,0.3069387755102041,0,0.28408163265306124
ER,50,0.5,1,0.3020408163265306,0,0.3069387755102041,0,0.3036734693877551,1,0.32,1,0.3069387755102041,1,0.32
ER,100,0.1,1,0.11595959595959596,1,0.11838383838383838,1,0.11515151515151516,1,0.1103030303030303,3,0.11077420658985243,0,0.11232323232323232
ER,100,0.2,1,0.22585858585858587,4,0.22775080906148867,0,0.22181818181818183,0,0.22626262626262628,2,0.22307536876136594,0,0.22141414141414142
ER,100,0.3,1,0.3054545454545455,0,0.3018181818181818,2,0.3115780965851687,6,0.30638297872340425,1,0.30303030303030304,0,0.301010101010101
ER,100,0.4,5,0.345748987854251,0,0.3418181818181818,1,0.34424242424242424,1,0.3507070707070707,0,0.34505050505050505,0,0.34383838383838383
ER,100,0.5,0,0.3705050505050505,2,0.36330571832693476,1,0.3591919191919192,4,0.3685275080906149,0,0.35797979797979795,3,0.3650697392359005
ER,20,0.1,2,0.06349206349206349,2,0.08465608465608465,3,0.06417112299465241,0,0.09473684210526316,11,0.08888888888888889,9,0.11688311688311688
ER,20,0.2,11,0.11851851851851852,3,0.053475935828877004,2,0.08465608465608465,7,0.15384615384615385,5,0.1111111111111111,0,0.09473684210526316
ER,20,0.3,7,0.1893491124260355,0,0.18947368421052632,0,0.16842105263157894,1,0.16842105263157894,0,0.15789473684210525,5,0.18888888888888888
ER,20,0.4,2,0.24338624338624337,1,0.2,1,0.24210526315789474,3,0.22459893048128343,2,0.2328042328042328,1,0.23157894736842105
ER,20,0.5,8,0.2222222222222222,4,0.20652173913043478,1,0.23157894736842105,2,0.17989417989417988,2,0.25396825396825395,2,0.2222222222222222
ER,50,0.1,11,0.09914529914529914,1,0.0963265306122449,7,0.0946843853820598,0,0.0963265306122449,0,0.09306122448979592,2,0.09967320261437909
ER,50,0.2,0,0.19755102040816327,0,0.1926530612244898,0,0.19918367346938776,2,0.20098039215686275,6,0.2066115702479339,2,0.20261437908496732
ER,50,0.3,0,0.2677551020408163,2,0.2581699346405229,0,0.26448979591836735,1,0.26448979591836735,1,0.26285714285714284,0,0.2595918367346939
ER,50,0.4,0,0.2808163265306122,0,0.2938775510204082,2,0.29901960784313725,0,0.2889795918367347,0,0.2889795918367347,0,0.29714285714285715
ER,50,0.5,1,0.31510204081632653,1,0.3020408163265306,2,0.3088235294117647,0,0.3069387755102041,1,0.30857142857142855,0,0.31183673469387757
ER,100,0.1,3,0.11360420456842531,1,0.11393939393939394,0,0.11191919191919192,5,0.11497975708502024,1,0.11595959595959596,1,0.11393939393939394
ER,100,0.2,0,0.22141414141414142,0,0.2193939393939394,2,0.21903414831279047,0,0.22343434343434343,2,0.21822590422307536,1,0.2193939393939394
ER,100,0.3,0,0.30626262626262624,0,0.30707070707070705,0,0.3098989898989899,2,0.3034956556880178,1,0.2993939393939394,3,0.3072569233879119
ER,100,0.4,2,0.34956556880177814,4,0.35153721682847894,1,0.3426262626262626,0,0.3470707070707071,1,0.3406060606060606,0,0.3507070707070707
ER,100,0.5,1,0.36848484848484847,2,0.36977167104465547,2,0.36694281673065265,2,0.36330571832693476,2,0.3592644978783593,0,0.3616161616161616
ER,20,0.1,12,0.03225806451612903,10,0.013793103448275862,0,0.07368421052631578,0,0.08421052631578947,6,0.03428571428571429,8,0.024691358024691357
ER,20,0.2,2,0.07407407407407407,1,0.09473684210526316,3,0.06417112299465241,2,0.09523809523809523,1,0.10526315789473684,12,0.08064516129032258
ER,20,0.3,0,0.18947368421052632,1,0.17894736842105263,0,0.16842105263157894,1,0.18947368421052632,3,0.22459893048128343,0,0.15789473684210525
ER,20,0.4,3,0.18181818181818182,1,0.18947368421052632,0,0.21052631578947367,1,0.17894736842105263,0,0.18947368421052632,1,0.18947368421052632
ER,20,0.5,2,0.25396825396825395,0,0.24210526315789474,1,0.23157894736842105,2,0.24338624338624337,0,0.25263157894736843,0,0.25263157894736843
ER,50,0.1,1,0.10122448979591837,4,0.10336341263330599,2,0.10294117647058823,1,0.10285714285714286,4,0.10500410172272355,1,0.10448979591836735
ER,50,0.2,1,0.18448979591836734,2,0.19117647058823528,2,0.18790849673202614,1,0.18612244897959185,1,0.1893877551020408,0,0.1893877551020408
ER,50,0.3,0,0.24979591836734694,0,0.24816326530612245,2,0.2549019607843137,1,0.24326530612244898,1,0.24489795918367346,1,0.24979591836734694
ER,50,0.4,1,0.29551020408163264,0,0.2889795918367347,0,0.29714285714285715,1,0.29551020408163264,1,0.2987755102040816,2,0.28594771241830064
ER,50,0.5,1,0.3020408163265306,2,0.3006535947712418,2,0.3022875816993464,1,0.3069387755102041,2,0.3104575163398693,0,0.31020408163265306
ER,100,0.1,1,0.12242424242424242,1,0.12323232323232323,0,0.12080808080808081,1,0.1204040404040404,4,0.12176375404530744,1,0.12444444444444444
ER,100,0.2,1,0.23434343434343435,0,0.22666666666666666,1,0.2298989898989899,0,0.2307070707070707,2,0.23115780965851687,3,0.23529411764705882
ER,100,0.3,2,0.30066680137401497,0,0.30666666666666664,1,0.30424242424242426,1,0.30343434343434345,0,0.30747474747474746,0,0.3014141414141414
ER,100,0.4,3,0.3484940367899737,0,0.343030303030303,1,0.3474747474747475,2,0.34552434835320267,4,0.345873786407767,0,0.34626262626262627
ER,100,0.5,2,0.36370984037179227,1,0.3616161616161616,2,0.36573045059608,1,0.3660606060606061,0,0.36808080808080806,0,0.36323232323232324
ER,20,0.1,13,0.0,13,0.0,1,0.042105263157894736,0,0.05263157894736842,9,0.012987012987012988,2,0.042328042328042326
ER,20,0.2,2,0.1164021164021164,1,0.10526315789473684,2,0.10582010582010581,1,0.11578947368421053,1,0.10526315789473684,4,0.10869565217391304
ER,20,0.3,0,0.2,7,0.21301775147928995,1,0.18947368421052632,0,0.23157894736842105,0,0.2,0,0.21052631578947367
ER,20,0.4,2,0.20105820105820105,0,0.24210526315789474,2,0.21164021164021163,1,0.24210526315789474,1,0.23157894736842105,2,0.2328042328042328
ER,20,0.5,2,0.24338624338624337,0,0.22105263157894736,0,0.23157894736842105,1,0.23157894736842105,1,0.23157894736842105,8,0.25925925925925924
ER,50,0.1,0,0.06693877551020408,9,0.07401177460050462,1,0.07673469387755102,1,0.07510204081632653,1,0.07510204081632653,0,0.07510204081632653
ER,50,0.2,7,0.19102990033222592,2,0.19607843137254902,1,0.18448979591836734,0,0.18775510204081633,1,0.1893877551020408,4,0.2018047579983593
ER,50,0.3,0,0.2612244897959184,1,0.24816326530612245,1,0.2595918367346939,1,0.2530612244897959,3,0.24222585924713586,0,0.2563265306122449
ER,50,0.4,1,0.3069387755102041,6,0.30578512396694213,1,0.3036734693877551,0,0.29714285714285715,1,0.3020408163265306,1,0.2857142857142857
ER,50,0.5,2,0.31209150326797386,1,0.313469387755102,0,0.3183673469387755,3,0.3191489361702128,0,0.31673469387755104,2,0.3088235294117647
ER,100,0.1,2,0.1143665386946858,2,0.11557890482925844,1,0.11353535353535353,0,0.11313131313131314,1,0.11070707070707071,2,0.11598302687411598
ER,100,0.2,1,0.23434343434343435,2,0.22994544352394422,0,0.22707070707070706,0,0.22747474747474747,1,0.22666666666666666,2,0.22994544352394422
ER,100,0.3,0,0.30464646464646467,1,0.30262626262626263,1,0.30424242424242426,0,0.2965656565656566,1,0.30424242424242426,1,0.30464646464646467
ER,100,0.4,2,0.34552434835320267,0,0.3466666666666667,2,0.3475449585774904,1,0.3515151515151515,0,0.3470707070707071,0,0.34585858585858587
ER,100,0.5,1,0.3624242424242424,3,0.360622599555286,2,0.35845625378864415,1,0.36686868686868684,0,0.35797979797979795,2,0.3596686199232168
ER,20,0.1,1,0.08421052631578947,2,0.06349206349206349,1,0.06315789473684211,0,0.07368421052631578,1,0.06315789473684211,6,0.06857142857142857
ER,20,0.2,0,0.09473684210526316,0,0.09473684210526316,0,0.12631578947368421,1,0.10526315789473684,0,0.09473684210526316,3,0.10695187165775401
ER,20,0.3,0,0.17894736842105263,0,0.18947368421052632,4,0.13043478260869565,0,0.16842105263157894,2,0.17989417989417988,1,0.16842105263157894
ER,20,0.4,7,0.21301775147928995,1,0.21052631578947367,3,0.24598930481283424,2,0.20105820105820105,2,0.25396825396825395,3,0.23529411764705882
ER,20,0.5,0,0.21052631578947367,0,0.23157894736842105,2,0.24338624338624337,0,0.23157894736842105,0,0.23157894736842105,1,0.24210526315789474
ER,50,0.1,1,0.08816326530612245,3,0.0867430441898527,0,0.0946938775510204,1,0.09306122448979592,2,0.09640522875816994,0,0.09142857142857143
ER,50,0.2,1,0.1910204081632653,0,0.18122448979591838,7,0.1877076411960133,1,0.1910204081632653,2,0.19117647058823528,1,0.18285714285714286
ER,50,0.3,1,0.2563265306122449,2,0.23366013071895425,0,0.23673469387755103,0,0.2416326530612245,1,0.24489795918367346,1,0.23510204081632652
ER,50,0.4,0,0.29714285714285715,1,0.29714285714285715,0,0.313469387755102,2,0.3055555555555556,2,0.30718954248366015,1,0.28408163265306124
ER,50,0.5,0,0.3069387755102041,1,0.31183673469387757,1,0.30857142857142855,2,0.30392156862745096,2,0.315359477124183,0,0.30857142857142855
ER,100,0.1,3,0.11117849201536284,2,0.11032531824611033,1,0.10868686868686869,0,0.11151515151515151,1,0.11070707070707071,1,0.1098989898989899
ER,100,0.2,2,0.2202465144473631,1,0.22626262626262628,1,0.21616161616161617,0,0.22424242424242424,6,0.2220871327254306,0,0.21818181818181817
ER,100,0.3,0,0.2973737373737374,0,0.2997979797979798,2,0.30228328955344513,2,0.30147504546373005,1,0.30424242424242426,3,0.2971497877501516
ER,100,0.4,1,0.34949494949494947,2,0.34956556880177814,2,0.34875732471206305,1,0.3414141414141414,3,0.342834040832828,2,0.3467367144877753
ER,100,0.5,1,0.36484848484848487,4,0.3636731391585761,1,0.36808080808080806,1,0.36323232323232324,1,0.3652525252525253,0,0.3660606060606061
ER,20,0.1,1,0.08421052631578947,2,0.05291005291005291,2,0.08465608465608465,1,0.06315789473684211,1,0.07368421052631578,0,0.07368421052631578
ER,20,0.2,1,0.10526315789473684,0,0.10526315789473684,4,0.07608695652173914,1,0.08421052631578947,0,0.09473684210526316,2,0.07407407407407407
ER,20,0.3,2,0.14814814814814814,1,0.14736842105263157,1,0.16842105263157894,0,0.15789473684210525,0,0.15789473684210525,1,0.15789473684210525
ER,20,0.4,1,0.22105263157894736,2,0.20105820105820105,0,0.22105263157894736,0,0.22105263157894736,6,0.2057142857142857,1,0.2
ER,20,0.5,7,0.27218934911242604,4,0.2391304347826087,0,0.2,1,0.23157894736842105,2,0.2222222222222222,0,0.24210526315789474
ER,50,0.1,2,0.09967320261437909,1,0.0963265306122449,1,0.09306122448979592,1,0.09795918367346938,3,0.09328968903436989,1,0.09959183673469388
ER,50,0.2,5,0.1991769547325103,1,0.18775510204081633,1,0.19755102040816327,1,0.20081632653061224,0,0.20244897959183675,0,0.20081632653061224
ER,50,0.3,0,0.2563265306122449,2,0.25980392156862747,0,0.2530612244897959,1,0.2530612244897959,1,0.26285714285714284,1,0.24653061224489795
ER,50,0.4,2,0.28921568627450983,0,0.2873469387755102,1,0.2873469387755102,1,0.27591836734693875,1,0.2857142857142857,2,0.30392156862745096
ER,50,0.5,1,0.31020408163265306,1,0.3183673469387755,2,0.3137254901960784,1,0.3248979591836735,0,0.3053061224489796,0,0.31510204081632653
ER,100,0.1,29,0.12147887323943662,0,0.12080808080808081,0,0.11797979797979798,2,0.12002424732269146,4,0.11771844660194175,1,0.11757575757575757
ER,100,0.2,0,0.21575757575757576,2,0.21660941604364517,1,0.21737373737373739,2,0.22065063649222066,9,0.221001221001221,2,0.2210547585370782
ER,100,0.3,2,0.30753687613659325,0,0.3058585858585859,0,0.30747474747474746,2,0.3115780965851687,4,0.30906148867313915,2,0.3087492422711659
ER,100,0.4,1,0.3527272727272727,2,0.3467367144877753,1,0.34545454545454546,2,0.35158617902606587,0,0.3426262626262626,0,0.3486868686868687
ER,100,0.5,1,0.3656565656565657,0,0.35838383838383836,3,0.36587831008692134,5,0.35748987854251013,2,0.3596686199232168,1,0.3595959595959596
ER,20,0.1,1,0.08421052631578947,1,0.08421052631578947,1,0.07368421052631578,1,0.09473684210526316,6,0.06857142857142857,1,0.08421052631578947
ER,20,0.2,0,0.10526315789473684,8,0.04938271604938271,1,0.09473684210526316,9,0.09090909090909091,8,0.04938271604938271,0,0.10526315789473684
ER,20,0.3,8,0.12345679012345678,2,0.15873015873015872,6,0.16,2,0.1693121693121693,1,0.17894736842105263,1,0.17894736842105263
ER,20,0.4,0,0.24210526315789474,2,0.20105820105820105,3,0.24598930481283424,3,0.24598930481283424,0,0.22105263157894736,1,0.21052631578947367
ER,20,0.5,6,0.19428571428571428,1,0.2631578947368421,4,0.21739130434782608,10,0.2206896551724138,3,0.24598930481283424,0,0.25263157894736843
ER,50,0.1,2,0.07352941176470588,1,0.07673469387755102,0,0.07346938775510205,0,0.07673469387755102,1,0.07020408163265306,11,0.07179487179487179
ER,50,0.2,11,0.18461538461538463,0,0.17142857142857143,0,0.17469387755102042,4,0.17391304347826086,2,0.1781045751633987,2,0.1830065359477124
ER,50,0.3,15,0.24821428571428572,1,0.24489795918367346,3,0.23731587561374795,0,0.24326530612244898,4,0.24118129614438064,5,0.23703703703703705
ER,50,0.4,3,0.2896890343698854,2,0.2826797385620915,0,0.29714285714285715,0,0.2873469387755102,1,0.3004081632653061,1,0.3053061224489796
ER,50,0.5,1,0.3020408163265306,2,0.3104575163398693,0,0.31510204081632653,2,0.3202614379084967,0,0.31020408163265306,3,0.3142389525368249
ER,100,0.1,3,0.11683848797250859,2,0.11153768438068297,0,0.1195959595959596,1,0.11595959595959596,1,0.11353535353535353,1,0.11595959595959596
ER,100,0.2,1,0.21454545454545454,1,0.21414141414141413,1,0.21898989898989898,1,0.21454545454545454,0,0.2113131313131313,1,0.21414141414141413
ER,100,0.3,3,0.3020012128562765,0,0.30383838383838385,2,0.3026874115983027,0,0.30626262626262624,2,0.3018791675085876,1,0.3054545454545455
ER,100,0.4,2,0.3499696908466357,3,0.34566403881140084,0,0.34383838383838383,1,0.3527272727272727,3,0.342834040832828,1,0.3474747474747475
ER,100,0.5,3,0.36547402466141093,1,0.36646464646464644,1,0.3616161616161616,3,0.36102688498079644,2,0.3649222065063649,3,0.36587831008692134
ER,20,0.1,4,0.021739130434782608,3,0.0213903743315508,3,0.03208556149732621,1,0.031578947368421054,6,0.03428571428571429,1,0.042105263157894736
ER,20,0.2,0,0.12631578947368421,3,0.0962566844919786,2,0.09523809523809523,1,0.1368421052631579,0,0.11578947368421053,0,0.11578947368421053
ER,20,0.3,3,0.11764705882352941,1,0.1368421052631579,0,0.14736842105263157,0,0.1368421052631579,1,0.1368421052631579,3,0.13903743315508021
ER,20,0.4,4,0.21739130434782608,3,0.23529411764705882,1,0.21052631578947367,1,0.2631578947368421,0,0.22105263157894736,2,0.2328042328042328
ER,20,0.5,2,0.25396825396825395,2,0.20105820105820105,0,0.23157894736842105,10,0.2206896551724138,1,0.23157894736842105,6,0.25142857142857145
ER,50,0.1,1,0.09142857142857143,3,0.09001636661211129,0,0.08489795918367347,0,0.09306122448979592,1,0.08489795918367347,0,0.08489795918367347
ER,50,0.2,0,0.17959183673469387,0,0.18448979591836734,1,0.17795918367346938,1,0.18775510204081633,1,0.1893877551020408,4,0.18539786710418377
ER,50,0.3,1,0.2595918367346939,0,0.24979591836734694,1,0.26285714285714284,1,0.2612244897959184,1,0.2693877551020408,0,0.26285714285714284
ER,50,0.4,1,0.2922448979591837,2,0.29901960784313725,0,0.2987755102040816,1,0.2987755102040816,4,0.30352748154224773,1,0.313469387755102
ER,50,0.5,0,0.29714285714285715,1,0.3004081632653061,2,0.31209150326797386,2,0.3104575163398693,0,0.3069387755102041,6,0.3090909090909091
ER,100,0.1,2,0.11194180642554051,0,0.11393939393939394,3,0.11481706084495653,1,0.11797979797979798,2,0.11557890482925844,0,0.11555555555555555
ER,100,0.2,0,0.2197979797979798,1,0.22262626262626262,0,0.21777777777777776,3,0.22316555488174653,1,0.22707070707070706,0,0.21616161616161617
ER,100,0.3,3,0.2963412168991308,1,0.29535353535353537,2,0.2905637502525763,0,0.3002020202020202,1,0.30343434343434345,1,0.2993939393939394
ER,100,0.4,3,0.3395997574287447,0,0.3466666666666667,2,0.34592847039806024,5,0.34615384615384615,0,0.3490909090909091,2,0.3475449585774904
ER,100,0.5,0,0.3595959595959596,2,0.3600727419680744,2,0.36168923014750454,0,0.36,1,0.36282828282828283,3,0.3638568829593693
ER,20,0.1,3,0.06417112299465241,2,0.06349206349206349,1,0.05263157894736842,10,0.041379310344827586,3,0.0748663101604278,1,0.05263157894736842
ER,20,0.2,5,0.12222222222222222,0,0.08421052631578947,1,0.08421052631578947,1,0.12631578947368421,3,0.0748663101604278,0,0.09473684210526316
ER,20,0.3,1,0.2,1,0.18947368421052632,0,0.2,1,0.18947368421052632,1,0.18947368421052632,2,0.17989417989417988
